########################################################
## Number of clusters: 11
########################################################
## Cluster: Cluster_1
########################################################
## Size: 100
## Clipping: [0.00000000 0.00000000] - [1.00000000 1.00000000]
## Density correction factor: 1.0
## Generators:
##   Normal Distribution (mean=0.3, stddev=0.1)
##   Normal Distribution (mean=0.5, stddev=0.1)
## Discards: 33 Retries left: 1000
## Density correction factor estimation: 0.9084063047285466
########################################################
0.2783006881731269 0.4664032046120542 Cluster_1
0.2711584526865653 0.3730041126629522 Cluster_1
0.3556892336112094 0.5143122994447488 Cluster_1
0.2751494870607269 0.6058030602546373 Cluster_1
0.21094692543356663 0.5958882684150095 Cluster_1
0.3695075250803433 0.4803719910968604 Cluster_1
0.3644783919646169 0.4117347573926576 Cluster_1
0.33310521961809214 0.394678864020652 Cluster_1
0.3338265179589947 0.39773632898688477 Cluster_1
0.2680119955880341 0.45788786374460777 Cluster_1
0.3227068969609682 0.4337508909574507 Cluster_1
0.26972640387982727 0.523933714638606 Cluster_1
0.30610021855306097 0.5004323232542021 Cluster_1
0.24587938910671825 0.5551736517642938 Cluster_1
0.3109285141882986 0.5384530405666881 Cluster_1
0.409709478779294 0.4682404693157234 Cluster_1
0.1997664661388876 0.5615313635202807 Cluster_1
0.2991120737551478 0.46419991897062995 Cluster_1
0.18702614607239004 0.4902160299315542 Cluster_1
0.241420108587437 0.5220344431481283 Cluster_1
0.26246159947109354 0.3924128637686845 Cluster_1
0.3103619103837606 0.4127136679782235 Cluster_1
0.2716477883329264 0.4134894599303329 Cluster_1
0.24941060865996711 0.4745887888605049 Cluster_1
0.2811462405482189 0.6625043915787451 Cluster_1
0.3021749900978494 0.4055248649533094 Cluster_1
0.37091581891919484 0.47317115120814757 Cluster_1
0.24375695269035394 0.5417888341379821 Cluster_1
0.24699680579766245 0.46777461576434787 Cluster_1
0.41727489991553174 0.43771854667111115 Cluster_1
0.31552050459209996 0.5647824820775628 Cluster_1
0.39444840462345576 0.5120815690827348 Cluster_1
0.37469811543249293 0.4370545815035738 Cluster_1
0.2827940228483951 0.4404130174738551 Cluster_1
0.3629473079438922 0.3989307641607174 Cluster_1
0.2171129698476118 0.48580424122622984 Cluster_1
0.2334003370797162 0.6049056238239353 Cluster_1
0.4208138891397227 0.5444955095474325 Cluster_1
0.24136131565849792 0.476368683819257 Cluster_1
0.21407679975967947 0.6041404436113991 Cluster_1
0.332531645781615 0.46844035095272935 Cluster_1
0.22537983319780858 0.4865751714048077 Cluster_1
0.33407149621996823 0.4614230002581736 Cluster_1
0.4400736976512952 0.43681563722912053 Cluster_1
0.2991443923991538 0.4445582814529231 Cluster_1
0.26821418575073974 0.5961505527725824 Cluster_1
0.35186270632158273 0.4841982800955286 Cluster_1
0.34442493847989214 0.48762201405757066 Cluster_1
0.1422498799160836 0.4939678370804632 Cluster_1
