0.743609070719 0.191793251631 0.779863360258 Noise
0.537441939402 0.697592819908 0.738703840416 Noise
0.189203046525 0.54167422928 0.874437323689 Noise
0.66647831026 0.143918101765 0.970987521732 Noise
0.700366335447 0.853427767894 0.267558193101 Noise
0.597504115437 0.0556230631678 0.646570604514 Noise
0.316434484419 0.42283201636 0.83188617446 Noise
0.257715727749 0.559029206233 0.134049996659 Noise
0.0561728654816 0.0455478372714 0.751905720976 Noise
0.529507390738 0.145792253621 0.663363053382 Noise
0.878068332308 0.948277004355 0.232997344519 Noise
0.767257416354 0.315179514275 0.375362734523 Noise
0.732481402159 0.610106106403 0.985147868893 Noise
0.732006710636 0.69846191768 0.876244501496 Noise
0.228530640504 0.411987971042 0.286143857337 Noise
0.7383687761 0.146557221289 0.152346024633 Noise
0.243292360697 0.615852934434 0.349739233308 Noise
0.211787132327 0.73520966196 0.680478091511 Noise
0.303627680087 0.836885016746 0.479538504761 Noise
0.213521670377 0.543870347143 0.0359850914663 Noise
0.0156388186111 0.961352140355 0.502225887157 Noise
0.152852718354 0.0715946593578 0.352757631477 Noise
0.505055144289 0.710443694667 0.104775360289 Noise
0.939756832277 0.418995984542 0.022392473409 Noise
0.188791118226 0.916058102521 0.799331970103 Noise
0.829227600197 0.757596525805 0.471828961069 Noise
0.251075820217 0.750896350839 0.614612810055 Noise
0.119891145072 0.387321725516 0.723581413943 Noise
0.930966717042 0.424036017346 0.676691794956 Noise
0.266965953931 0.739950989712 0.445040530722 Noise
0.899500316965 0.138422260935 0.210218217223 Noise
0.345459177544 0.584981007174 0.349769734453 Noise
0.350561851001 0.013236276496 0.766638455299 Noise
0.943016691477 0.897399003177 0.795400193515 Noise
0.784853050412 0.882076876256 0.479768532208 Noise
0.451795749874 0.532191111363 0.751026142772 Noise
0.535150643047 0.954162189305 0.214813550821 Noise
0.713257360346 0.715812849417 0.0423654635619 Noise
0.931210716018 0.814066421561 0.97760161574 Noise
0.309787257797 0.656340046031 0.396091286566 Noise
