 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
53 (50)
52 (50)
42 (54)
13 (55)
33 (55)
22 (57)
21 (57)
11 (59)
23 31 (15)
23 41 (18)
23 51 (13)
23 52 (11)
23 42 (10)
23 21 (11)
23 11 (23)
12 32 (16)
12 53 (10)
12 52 (16)
12 42 (17)
12 33 (11)
12 21 (17)
32 53 (10)
32 52 (25)
32 42 (19)
32 13 (15)
32 33 (11)
32 22 (16)
32 21 (18)
32 11 (12)
43 31 (10)
43 41 (10)
43 53 (23)
43 13 (21)
43 33 (29)
43 22 (22)
43 21 (16)
31 41 (20)
31 51 (21)
31 53 (16)
31 42 (14)
31 13 (12)
31 33 (15)
31 22 (16)
31 21 (12)
31 11 (25)
41 51 (27)
41 52 (12)
41 13 (10)
41 22 (18)
41 21 (10)
41 11 (33)
51 53 (13)
51 52 (10)
51 42 (11)
51 13 (15)
51 22 (17)
51 21 (10)
51 11 (31)
53 42 (11)
53 13 (23)
53 33 (25)
53 22 (17)
53 21 (15)
53 11 (12)
52 42 (25)
52 13 (18)
52 33 (11)
52 22 (16)
52 21 (21)
52 11 (13)
42 13 (16)
42 33 (15)
42 22 (19)
42 21 (26)
42 11 (16)
13 33 (26)
13 22 (21)
13 21 (20)
13 11 (11)
33 22 (23)
33 21 (23)
22 21 (11)
22 11 (20)
21 11 (18)
23 31 11 (10)
23 41 11 (14)
23 51 11 (10)
12 32 52 (11)
12 32 42 (10)
12 42 21 (11)
32 52 42 (14)
32 52 21 (10)
32 42 21 (10)
43 53 13 (12)
43 53 33 (15)
43 53 22 (10)
43 13 33 (15)
43 13 22 (10)
43 33 22 (13)
31 41 51 (14)
31 41 11 (15)
31 51 11 (16)
41 51 11 (20)
41 22 11 (12)
51 22 11 (11)
53 13 33 (12)
52 42 21 (12)
13 33 22 (10)
13 33 21 (11)
31 41 51 11 (10)
