 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
53 (50)
51 (50)
52 (50)
42 (54)
13 (55)
33 (55)
22 (57)
21 (57)
11 (59)
23 31 (11)
23 41 (14)
23 53 (10)
23 51 (15)
23 13 (11)
23 22 (11)
23 21 (12)
23 11 (12)
12 32 (11)
12 41 (11)
12 53 (11)
12 52 (11)
12 42 (14)
12 33 (12)
12 22 (15)
12 21 (14)
32 43 (11)
32 53 (16)
32 52 (18)
32 42 (16)
32 13 (15)
32 33 (13)
32 22 (16)
32 21 (16)
32 11 (15)
43 31 (14)
43 41 (14)
43 53 (12)
43 52 (11)
43 42 (16)
43 13 (16)
43 33 (14)
43 22 (17)
43 21 (15)
43 11 (20)
31 41 (18)
31 53 (15)
31 51 (21)
31 52 (10)
31 42 (11)
31 13 (17)
31 33 (17)
31 22 (15)
31 21 (14)
31 11 (20)
41 53 (15)
41 51 (19)
41 52 (13)
41 13 (15)
41 33 (12)
41 22 (20)
41 11 (24)
53 51 (11)
53 52 (13)
53 42 (11)
53 13 (19)
53 33 (20)
53 22 (19)
53 21 (13)
53 11 (15)
51 52 (10)
51 42 (17)
51 13 (15)
51 33 (19)
51 22 (11)
51 21 (16)
51 11 (22)
52 42 (18)
52 13 (17)
52 33 (13)
52 22 (15)
52 21 (24)
52 11 (18)
42 13 (21)
42 33 (16)
42 22 (19)
42 21 (24)
42 11 (17)
13 33 (16)
13 22 (19)
13 21 (18)
13 11 (14)
33 22 (19)
33 21 (21)
33 11 (20)
22 21 (16)
22 11 (16)
21 11 (16)
31 41 11 (10)
31 51 11 (10)
41 51 11 (11)
