 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
53 (50)
51 (50)
52 (50)
42 (54)
13 (55)
33 (55)
22 (57)
21 (57)
11 (59)
23 31 (11)
23 41 (12)
23 53 (11)
23 51 (16)
23 52 (11)
23 42 (12)
23 13 (12)
23 21 (10)
23 11 (12)
12 32 (12)
12 41 (12)
12 52 (10)
12 42 (14)
12 22 (14)
12 21 (13)
12 11 (11)
32 43 (10)
32 41 (12)
32 53 (16)
32 52 (15)
32 42 (16)
32 13 (12)
32 33 (17)
32 22 (13)
32 21 (17)
32 11 (16)
43 31 (13)
43 41 (14)
43 53 (13)
43 51 (13)
43 52 (15)
43 42 (13)
43 13 (17)
43 33 (14)
43 22 (16)
43 21 (13)
43 11 (16)
31 41 (15)
31 53 (16)
31 51 (12)
31 52 (11)
31 42 (10)
31 13 (16)
31 33 (20)
31 22 (19)
31 21 (18)
31 11 (21)
41 53 (13)
41 51 (18)
41 52 (14)
41 42 (12)
41 13 (16)
41 33 (14)
41 22 (19)
41 21 (14)
41 11 (15)
53 52 (11)
53 42 (10)
53 13 (18)
53 33 (20)
53 22 (19)
53 21 (17)
53 11 (18)
51 52 (14)
51 42 (20)
51 13 (14)
51 33 (21)
51 22 (14)
51 21 (18)
51 11 (17)
52 42 (17)
52 13 (15)
52 33 (13)
52 22 (17)
52 21 (17)
52 11 (20)
42 13 (24)
42 33 (13)
42 22 (17)
42 21 (18)
42 11 (20)
13 33 (18)
13 22 (19)
13 21 (17)
13 11 (14)
33 22 (15)
33 21 (19)
33 11 (20)
22 21 (20)
22 11 (19)
21 11 (17)
