 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
53 (50)
52 (50)
42 (54)
33 (55)
13 (55)
22 (57)
21 (57)
11 (59)
23 31 (12)
23 41 (15)
23 51 (12)
23 52 (13)
23 42 (11)
23 13 (10)
23 22 (10)
23 21 (13)
23 11 (17)
12 32 (15)
12 31 (10)
12 51 (10)
12 53 (11)
12 52 (13)
12 42 (15)
12 33 (13)
12 21 (16)
32 31 (11)
32 53 (11)
32 52 (21)
32 42 (19)
32 33 (13)
32 13 (13)
32 22 (15)
32 21 (13)
32 11 (16)
43 31 (12)
43 41 (14)
43 53 (21)
43 42 (10)
43 33 (21)
43 13 (22)
43 22 (22)
43 21 (17)
43 11 (10)
31 41 (18)
31 51 (19)
31 53 (15)
31 42 (13)
31 33 (20)
31 13 (13)
31 22 (13)
31 21 (16)
31 11 (20)
41 51 (23)
41 53 (11)
41 52 (12)
41 42 (10)
41 33 (11)
41 13 (14)
41 22 (19)
41 21 (11)
41 11 (24)
51 53 (15)
51 52 (11)
51 42 (15)
51 33 (10)
51 13 (12)
51 22 (17)
51 21 (12)
51 11 (27)
53 52 (11)
53 42 (12)
53 33 (19)
53 13 (20)
53 22 (16)
53 21 (13)
53 11 (18)
52 42 (19)
52 33 (13)
52 13 (18)
52 22 (19)
52 21 (21)
52 11 (13)
42 33 (14)
42 13 (17)
42 22 (20)
42 21 (22)
42 11 (19)
33 13 (20)
33 22 (20)
33 21 (23)
33 11 (14)
13 22 (19)
13 21 (21)
13 11 (14)
22 21 (12)
22 11 (18)
21 11 (18)
32 52 42 (10)
43 53 13 (11)
43 33 13 (11)
43 13 22 (10)
31 41 51 (10)
31 41 11 (10)
31 51 11 (10)
41 51 11 (13)
52 13 21 (10)
