 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
53 (50)
51 (50)
52 (50)
42 (54)
13 (55)
33 (55)
22 (57)
21 (57)
11 (59)
23 31 (12)
23 41 (15)
23 53 (10)
23 51 (16)
23 13 (12)
23 22 (11)
23 21 (13)
23 11 (12)
12 32 (11)
12 41 (11)
12 53 (11)
12 52 (12)
12 42 (14)
12 33 (12)
12 22 (15)
12 21 (13)
32 43 (11)
32 53 (16)
32 52 (17)
32 42 (17)
32 13 (15)
32 33 (14)
32 22 (17)
32 21 (17)
32 11 (14)
43 31 (14)
43 41 (14)
43 53 (12)
43 52 (10)
43 42 (16)
43 13 (16)
43 33 (14)
43 22 (17)
43 21 (15)
43 11 (20)
31 41 (17)
31 53 (15)
31 51 (20)
31 52 (11)
31 42 (11)
31 13 (17)
31 33 (17)
31 22 (15)
31 21 (15)
31 11 (19)
41 53 (15)
41 51 (19)
41 52 (11)
41 13 (16)
41 33 (13)
41 22 (19)
41 21 (10)
41 11 (23)
53 51 (11)
53 52 (13)
53 42 (11)
53 13 (19)
53 33 (20)
53 22 (19)
53 21 (13)
53 11 (15)
51 52 (11)
51 42 (17)
51 13 (15)
51 33 (19)
51 22 (12)
51 21 (15)
51 11 (21)
52 42 (19)
52 13 (18)
52 33 (14)
52 22 (14)
52 21 (25)
52 11 (19)
42 13 (20)
42 33 (16)
42 22 (19)
42 21 (22)
42 11 (17)
13 33 (15)
13 22 (18)
13 21 (17)
13 11 (15)
33 22 (19)
33 21 (19)
33 11 (21)
22 21 (17)
22 11 (16)
21 11 (17)
