 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
53 (50)
52 (50)
42 (54)
33 (55)
13 (55)
22 (57)
21 (57)
11 (59)
23 31 (16)
23 41 (21)
23 51 (15)
23 52 (11)
23 21 (10)
23 11 (24)
12 32 (16)
12 41 (11)
12 51 (11)
12 52 (15)
12 42 (18)
12 33 (10)
12 21 (17)
32 52 (26)
32 42 (22)
32 33 (11)
32 13 (16)
32 22 (16)
32 21 (17)
32 11 (12)
43 53 (23)
43 42 (10)
43 33 (30)
43 13 (25)
43 22 (21)
43 21 (17)
31 41 (24)
31 51 (22)
31 53 (14)
31 42 (13)
31 33 (13)
31 13 (11)
31 22 (17)
31 21 (12)
31 11 (28)
41 51 (29)
41 52 (12)
41 22 (16)
41 21 (11)
41 11 (31)
51 53 (11)
51 42 (11)
51 13 (10)
51 22 (17)
51 21 (10)
51 11 (31)
53 42 (13)
53 33 (28)
53 13 (23)
53 22 (18)
53 21 (18)
53 11 (13)
52 42 (25)
52 33 (12)
52 13 (19)
52 22 (16)
52 21 (21)
52 11 (12)
42 33 (13)
42 13 (16)
42 22 (20)
42 21 (24)
42 11 (16)
33 13 (28)
33 22 (24)
33 21 (23)
13 22 (23)
13 21 (20)
22 21 (10)
22 11 (20)
21 11 (18)
23 31 41 (10)
23 31 11 (12)
23 41 51 (12)
23 41 11 (15)
23 51 11 (12)
12 32 52 (10)
12 32 42 (11)
12 32 21 (10)
12 42 21 (11)
32 52 42 (15)
32 52 13 (10)
32 52 21 (10)
32 42 21 (11)
43 53 33 (17)
43 53 13 (14)
43 53 22 (10)
43 33 13 (19)
43 33 22 (13)
43 33 21 (11)
43 13 22 (11)
31 41 51 (16)
31 41 11 (17)
31 51 11 (17)
41 51 11 (20)
41 22 11 (11)
51 22 11 (11)
53 33 13 (15)
53 33 21 (11)
52 42 13 (10)
52 42 21 (12)
33 13 22 (12)
33 13 21 (12)
31 41 51 11 (11)
