 (150)
12 (36)
23 (36)
32 (45)
43 (46)
31 (50)
41 (50)
52 (50)
53 (50)
51 (50)
42 (54)
33 (55)
13 (55)
22 (57)
21 (57)
11 (59)
12 43 (12)
12 41 (11)
12 52 (12)
12 42 (13)
12 22 (17)
12 21 (11)
12 11 (10)
23 43 (10)
23 31 (13)
23 53 (13)
23 51 (11)
23 42 (11)
23 13 (10)
23 21 (11)
23 11 (15)
32 31 (14)
32 41 (13)
32 52 (14)
32 53 (14)
32 42 (19)
32 33 (19)
32 13 (10)
32 22 (13)
32 21 (15)
32 11 (16)
43 31 (14)
43 41 (10)
43 52 (10)
43 53 (16)
43 51 (14)
43 42 (15)
43 33 (11)
43 13 (19)
43 22 (17)
43 21 (12)
43 11 (17)
31 41 (15)
31 52 (10)
31 53 (15)
31 51 (13)
31 33 (22)
31 13 (16)
31 22 (17)
31 21 (15)
31 11 (19)
41 52 (20)
41 53 (11)
41 51 (17)
41 42 (15)
41 33 (17)
41 13 (19)
41 22 (17)
41 21 (14)
41 11 (12)
52 53 (14)
52 51 (15)
52 42 (17)
52 33 (14)
52 13 (14)
52 22 (18)
52 21 (15)
52 11 (18)
53 51 (14)
53 33 (17)
53 13 (16)
53 22 (17)
53 21 (19)
53 11 (18)
51 42 (18)
51 33 (19)
51 13 (16)
51 22 (11)
51 21 (19)
51 11 (17)
42 33 (15)
42 13 (24)
42 22 (17)
42 21 (20)
42 11 (15)
33 13 (15)
33 22 (16)
33 21 (17)
33 11 (22)
13 22 (17)
13 21 (18)
13 11 (18)
22 21 (23)
22 11 (20)
21 11 (19)
