 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
53 (50)
51 (50)
52 (50)
42 (54)
33 (55)
13 (55)
22 (57)
21 (57)
11 (59)
23 31 (10)
23 41 (15)
23 51 (11)
23 52 (12)
23 42 (10)
23 13 (11)
23 22 (12)
23 21 (12)
23 11 (15)
12 32 (14)
12 31 (11)
12 41 (11)
12 53 (10)
12 51 (12)
12 52 (12)
12 42 (14)
12 33 (12)
12 22 (10)
12 21 (15)
32 31 (10)
32 41 (10)
32 53 (12)
32 52 (18)
32 42 (20)
32 33 (12)
32 13 (14)
32 22 (14)
32 21 (13)
32 11 (17)
43 31 (11)
43 41 (16)
43 53 (20)
43 51 (10)
43 52 (10)
43 42 (11)
43 33 (18)
43 13 (17)
43 22 (21)
43 21 (15)
43 11 (15)
31 41 (20)
31 53 (17)
31 51 (19)
31 42 (12)
31 33 (19)
31 13 (14)
31 22 (13)
31 21 (14)
31 11 (21)
41 53 (12)
41 51 (22)
41 52 (12)
41 33 (12)
41 13 (15)
41 22 (18)
41 21 (10)
41 11 (21)
53 51 (14)
53 52 (11)
53 42 (12)
53 33 (20)
53 13 (17)
53 22 (17)
53 21 (12)
53 11 (17)
51 42 (16)
51 33 (13)
51 13 (14)
51 22 (15)
51 21 (14)
51 11 (23)
52 42 (19)
52 33 (14)
52 13 (19)
52 22 (17)
52 21 (23)
52 11 (16)
42 33 (13)
42 13 (22)
42 22 (21)
42 21 (23)
42 11 (17)
33 13 (19)
33 22 (20)
33 21 (22)
33 11 (17)
13 22 (18)
13 21 (17)
13 11 (14)
22 21 (17)
22 11 (15)
21 11 (21)
31 41 11 (10)
41 51 11 (10)
52 42 21 (10)
52 13 21 (10)
33 21 11 (10)
