0.0567 -0.0540 0.4413
1.0567 0.0460 1.1413
0.7567 -0.1540 0.8413
-1.2433 0.1460 -2.3587
0.1567 -0.8540 0.2413
-1.1433 0.1460 -2.4587
0.6567 -0.0540 2.0413
-0.0433 -0.3540 1.3413
0.8567 0.0460 1.8413
0.8567 -0.5540 2.0413
-0.7433 0.6460 -2.2587
-0.7433 0.7460 -2.2587
-0.1433 -0.0540 0.4413
0.2567 -0.0540 1.1413
-0.9433 0.0460 -2.2587
-0.8433 0.3460 -2.1587
-0.8433 0.3460 -2.2587
-0.1433 -0.2540 0.3413
-0.8433 0.2460 -2.3587
1.3567 0.1460 2.2413
0.0567 -0.0540 1.3413
0.6567 -0.0540 1.4413
-0.1433 1.3460 -2.2587
-0.3433 -0.5540 0.2413
-0.9433 -0.5540 0.7413
-0.8433 0.4460 -2.1587
-0.3433 -0.7540 0.2413
-1.2433 0.0460 -2.2587
1.3567 -0.0540 2.0413
0.9567 0.1460 2.1413
-0.4433 0.8460 -2.4587
-0.8433 0.1460 -2.5587
-0.1433 -0.5540 1.2413
-0.0433 -0.4540 0.2413
-0.7433 -0.5540 -0.7587
-0.2433 -0.5540 0.1413
-0.0433 -0.3540 0.3413
-0.7433 0.7460 -1.8587
0.4567 -0.7540 0.6413
0.4567 -0.5540 1.2413
-0.2433 -0.0540 0.7413
0.2567 -0.0540 0.8413
0.9567 -0.0540 1.7413
1.4567 -0.1540 2.5413
-0.2433 -0.3540 0.4413
-1.0433 -0.0540 -2.3587
1.2567 -0.0540 2.1413
-0.1433 -0.4540 -0.2587
-0.5433 0.6460 -2.2587
-0.1433 0.7460 -2.0587
-0.1433 -0.1540 0.4413
-0.2433 -0.2540 1.1413
-1.4433 -0.0540 -2.4587
0.4567 0.2460 2.2413
-0.4433 0.3460 -2.2587
0.4567 0.3460 1.8413
1.0567 0.0460 1.6413
1.8567 -0.0540 2.3413
0.2567 -0.2540 0.9413
-0.2433 -0.1540 -0.1587
0.2567 -0.4540 1.8413
0.5567 -0.3540 1.5413
-0.8433 0.4460 -2.4587
-0.7433 0.2460 -2.0587
-0.2433 -0.0540 0.3413
-0.4433 -0.0540 0.7413
-0.0433 -0.2540 1.3413
-0.9433 0.0460 -2.2587
-1.2433 0.5460 -2.7587
-0.6433 0.3460 -2.3587
2.0567 0.7460 2.6413
1.8567 -0.4540 3.1413
0.2567 -0.2540 0.2413
-0.3433 0.4460 -2.4587
-1.2433 0.3460 -2.3587
-1.1433 0.1460 -2.1587
-1.4433 -0.1540 -2.3587
0.3567 -0.2540 1.0413
-1.0433 -0.0540 -2.3587
0.1567 -0.1540 0.7413
0.3567 0.3460 1.6413
-0.8433 -0.7540 -0.4587
0.5567 0.1460 0.7413
0.4567 -0.1540 1.8413
0.8567 -0.0540 1.2413
-0.8433 -1.0540 -0.2587
0.0567 0.1460 1.0413
0.8567 0.2460 1.9413
-0.4433 0.8460 -2.0587
0.4567 -0.3540 1.1413
-1.0433 0.3460 -2.1587
-1.4433 0.1460 -2.4587
0.5567 0.1460 1.5413
0.3567 -0.8540 0.7413
0.1567 -0.8540 1.2413
1.5567 -0.2540 2.3413
-0.9433 -0.6540 -0.4587
1.1567 0.1460 0.9413
-0.3433 -0.6540 -0.0587
0.4567 0.2460 0.9413
0.9567 -0.2540 1.0413
0.2567 -0.1540 0.9413
0.6567 0.1460 1.3413
0.8567 0.2460 1.9413
0.8567 0.0460 0.6413
-1.0433 0.3460 -1.8587
-0.9433 -0.0540 -2.3587
1.0567 0.1460 1.9413
-1.3433 -0.7540 -2.4587
-1.5433 -0.0540 -2.6587
-0.6433 -0.3540 0.1413
-0.8433 0.5460 -2.3587
0.5567 -0.1540 0.5413
-0.6433 0.4460 -2.2587
-0.0433 -0.3540 0.1413
-0.3433 1.1460 -2.3587
1.7567 -0.0540 2.8413
0.4567 -0.2540 1.3413
0.5567 0.0460 1.7413
0.4567 -0.5540 1.1413
-0.0433 -0.3540 1.3413
-0.8433 -0.0540 -2.1587
0.8567 0.0460 0.9413
0.1567 -0.3540 1.3413
-0.7433 0.4460 -2.3587
-1.0433 0.0460 -2.1587
-0.1433 -0.2540 0.7413
-0.7433 0.7460 -2.1587
0.7567 -0.0540 0.6413
0.5567 -0.2540 1.8413
-0.6433 1.0460 -2.2587
0.5567 -0.2540 1.8413
1.8567 -0.2540 2.9413
-0.0433 0.9460 -2.5587
-0.9433 0.0460 -2.2587
-0.4433 0.6460 -2.2587
-0.7433 0.4460 -2.3587
0.1567 0.3460 0.7413
0.6567 -0.0540 1.7413
-0.3433 -0.6540 0.0413
1.3567 0.5460 2.3413
1.0567 0.0460 1.3413
0.3567 -0.1540 0.5413
0.6567 -0.2540 0.8413
0.1567 -0.0540 1.0413
-0.4433 0.3460 -2.0587
-0.3433 -0.4540 0.6413
0.8567 -0.0540 1.4413
1.8567 0.7460 2.9413
-0.7433 0.3460 -2.2587
