-0.0978 0.1157
-0.1659 0.1250
-0.1064 0.1315
-0.1578 0.1167
-0.1106 -0.7413
-0.1635 0.1097
-0.1250 0.1254
-0.0201 0.0949
-0.1598 0.1158
-0.0728 -0.1296
0.1453 -0.0747
0.3579 -0.0871
-0.0995 0.1163
-0.1020 0.1173
-0.1623 0.1189
-0.1393 0.0190
-0.1393 0.0190
-0.0414 0.1256
-0.1647 0.0537
-0.1390 0.1271
-0.0978 0.1157
-0.1250 0.1254
3.8211 -0.0019
-0.0433 -0.0990
-0.1286 -0.2076
-0.0827 -0.0137
-0.0972 -0.4993
-0.1662 0.1305
-0.1667 0.1278
-0.1671 0.1012
0.5910 -0.1135
-0.1684 0.0868
-0.0262 -0.0834
-0.0139 0.0294
-0.0971 -0.1595
-0.0338 -0.0901
-0.0201 0.0949
0.3579 -0.0871
-0.0757 -0.4633
-0.0287 -0.0856
-0.1025 0.1175
-0.1020 0.1173
-0.1479 0.1315
-0.1672 0.0976
-0.0304 0.0910
-0.1557 0.1325
-0.1648 0.1309
-0.0187 0.0265
0.1140 -0.0940
0.2940 -0.1190
-0.0678 0.1309
-0.0466 0.1247
-0.1655 0.1217
-0.1706 0.0312
-0.1598 -0.0161
-0.1530 -0.0023
-0.1659 0.1250
-0.1200 0.0726
-0.0408 0.1256
-0.0719 0.1312
-0.0134 0.0297
-0.0419 0.0861
-0.0827 -0.0137
-0.1678 0.0445
-0.1025 0.1175
-0.1123 0.1211
-0.0382 0.1261
-0.1623 0.1189
0.1193 0.0172
-0.1523 -0.0011
1.8110 0.1128
-0.1848 -0.2890
-0.0408 0.1256
-0.1214 -0.0565
-0.0855 0.0680
-0.1635 0.1097
-0.1685 0.0896
-0.0458 0.1248
-0.1557 0.1325
-0.0660 0.1307
-0.1571 -0.0104
-0.1615 -0.6422
-0.1657 0.0717
-0.0801 0.1317
-0.1404 0.1299
-0.2623 -1.9466
-0.1582 0.0516
-0.1581 0.0673
0.5910 -0.1135
-0.0331 0.0898
-0.1181 0.0427
-0.1372 0.1277
-0.1657 0.0717
-0.1122 -0.7448
-0.1106 -0.7413
-0.1695 0.0322
-0.1482 -0.4121
-0.1588 0.1158
-0.0646 -0.2676
-0.1706 0.0312
-0.1071 0.1065
-0.0691 0.1310
-0.1673 0.0784
-0.1581 0.0673
-0.1598 0.1158
-0.1181 0.0427
-0.1489 0.1317
-0.1641 0.1087
-0.2142 -0.9087
-0.1606 0.1137
-0.0728 0.0704
0.0154 -0.0417
-0.0878 0.1319
-0.1042 -0.0355
-0.0201 0.0949
2.0793 -0.0653
-0.1393 0.0904
-0.0526 0.1236
-0.1460 0.1012
-0.0287 -0.0856
-0.0201 0.0949
-0.1414 0.1301
-0.1598 0.1158
-0.0187 0.0954
-0.0946 -0.0253
-0.1652 0.1235
-0.0414 0.1256
0.3579 -0.0871
-0.1326 0.1278
-0.0611 0.1219
1.5066 -0.0771
-0.0611 0.1219
-0.1650 -0.0479
0.9697 -0.1056
-0.1623 0.1189
0.1035 -0.1009
-0.0946 -0.0253
-0.1622 -0.0219
-0.1250 0.1254
-0.0646 -0.2676
0.2978 0.0775
-0.1659 0.1250
-0.0738 0.1313
-0.0710 0.1194
-0.0992 0.1162
-0.1598 -0.0161
-0.0347 0.0163
-0.1404 0.1299
1.4812 0.1168
-0.1466 0.0084
