-0.511098060683477,-0.10228410504597,Iris-versicolor
-1.46406132277908,0.504189832972454,Iris-versicolor
-1.04329778070628,0.228956908777007,Iris-versicolor
2.84032129682701,-0.220576338276476,Iris-setosa
-0.26233575615318,-0.547893298025336,Iris-versicolor
2.88981953961792,-0.137345609605027,Iris-setosa
-2.34975798395094,-0.0418825496548417,Iris-virginica
-1.41407222517376,-0.574925055912304,Iris-virginica
-2.31430339462955,0.182608850793699,Iris-virginica
-2.31967279387405,-0.24554817060691,Iris-virginica
2.5432349073037,0.440031754659816,Iris-setosa
2.58734618891774,0.520473638805968,Iris-setosa
-0.331126947332722,-0.211180140662626,Iris-versicolor
-1.2906696477376,-0.116425251829372,Iris-virginica
2.67384468671912,-0.106691703752738,Iris-setosa
2.46905599754512,0.137887314590418,Iris-setosa
2.62648199332382,0.17040534896029,Iris-setosa
-0.297807907406934,-0.347016521598564,Iris-versicolor
2.70391231486365,0.115010852170506,Iris-setosa
-2.61419383069833,0.558366950278823,Iris-virginica
-1.38966613331942,-0.282886709172269,Iris-virginica
-1.76404593552698,0.0785191864293578,Iris-virginica
2.38386932379938,1.34475434455986,Iris-setosa
-0.164513428369255,-0.679661469310813,Iris-versicolor
-0.519383245084936,-1.19135168905065,Iris-virginica
2.4055141012847,0.195917257696061,Iris-setosa
-0.180967206347698,-0.825603943576113,Iris-versicolor
2.74643719730873,-0.311124315751991,Iris-setosa
-2.38756440236903,0.462519250726261,Iris-virginica
-2.56332271234081,0.275974502239838,Iris-virginica
2.62252620312581,0.818089674596596,Iris-setosa
2.86699984693253,0.0771930957235878,Iris-setosa
-1.34459421750982,-0.776415425176825,Iris-virginica
-0.228879049969647,-0.402257620178911,Iris-versicolor
0.908463333123496,-0.751568725169485,Iris-versicolor
-0.0432464003287041,-0.581489446612358,Iris-versicolor
-0.234540586259835,-0.33192182936212,Iris-versicolor
2.20883295417671,0.442696030421003,Iris-setosa
-0.812867790369069,-0.370678998318909,Iris-versicolor
-1.52566363131387,-0.375020848191823,Iris-virginica
-0.6595927890562,-0.351976291060316,Iris-versicolor
-0.890160445651156,-0.0338124427467623,Iris-versicolor
-2.1653788629534,0.215280283373008,Iris-virginica
-2.9320050969913,0.35237700618086,Iris-virginica
-0.355533039187063,-0.503218487402662,Iris-versicolor
2.7874339759971,-0.227740188871106,Iris-setosa
