0.00666666666667 4.3
0.00666666666667 4.4
0.0266666666667 4.4
0.0266666666667 4.5
0.0333333333333 4.5
0.0333333333333 4.6
0.06 4.6
0.06 4.7
0.0733333333333 4.7
0.0733333333333 4.8
0.106666666667 4.8
0.106666666667 4.9
0.146666666667 4.9
0.146666666667 5
0.213333333333 5
0.213333333333 5.1
0.273333333333 5.1
0.273333333333 5.2
0.3 5.2
0.3 5.3
0.306666666667 5.3
0.306666666667 5.4
0.346666666667 5.4
0.346666666667 5.5
0.393333333333 5.5
0.393333333333 5.6
0.433333333333 5.6
0.433333333333 5.7
0.486666666667 5.7
0.486666666667 5.8
0.533333333333 5.8
0.533333333333 5.9
0.553333333333 5.9
0.553333333333 6
0.593333333333 6
0.593333333333 6.1
0.633333333333 6.1
0.633333333333 6.2
0.66 6.2
0.66 6.3
0.72 6.3
0.72 6.4
0.766666666667 6.4
0.766666666667 6.5
0.8 6.5
0.8 6.6
0.813333333333 6.6
0.813333333333 6.7
0.866666666667 6.7
0.866666666667 6.8
0.886666666667 6.8
0.886666666667 6.9
0.913333333333 6.9
0.913333333333 7
0.92 7
0.92 7.1
0.926666666667 7.1
0.926666666667 7.2
0.946666666667 7.2
0.946666666667 7.3
0.953333333333 7.3
0.953333333333 7.4
0.96 7.4
0.96 7.6
0.966666666667 7.6
0.966666666667 7.7
0.993333333333 7.7
0.993333333333 7.9
1.0 7.9
