5.9 0.05
6.9 0.05
6.6 0.05
4.6 0.05
6 0.05
4.7 0.05
6.5 0.05
5.8 0.05
6.7 0.05
6.7 0.1
5.1 0.05
5.1 0.1
5.7 0.05
6.1 0.05
4.9 0.05
5 0.05
5 0.1
5.7 0.1
5 0.15
7.2 0.05
5.9 0.1
6.5 0.1
5.7 0.15
5.5 0.05
4.9 0.1
5 0.2
5.5 0.1
4.6 0.1
7.2 0.1
6.8 0.05
5.4 0.05
5 0.25
5.7 0.2
5.8 0.1
5.1 0.15
5.6 0.05
5.8 0.15
5.1 0.2
6.3 0.05
6.3 0.1
5.6 0.1
6.1 0.1
6.8 0.1
7.3 0.05
5.6 0.15
4.8 0.05
7.1 0.05
5.7 0.25
5.3 0.05
5.7 0.3
5.7 0.35
5.6 0.2
4.4 0.05
6.3 0.15
5.4 0.1
6.3 0.2
6.9 0.1
7.7 0.05
6.1 0.15
5.6 0.25
6.1 0.2
6.4 0.05
5 0.3
5.1 0.25
5.6 0.3
5.4 0.15
5.8 0.2
4.9 0.15
4.6 0.15
5.2 0.05
7.9 0.05
7.7 0.1
6.1 0.25
5.5 0.15
4.6 0.2
4.7 0.1
4.4 0.1
6.2 0.05
4.8 0.1
6 0.1
6.2 0.1
5 0.35
6.4 0.1
6.3 0.25
6.7 0.15
5 0.4
5.9 0.15
6.7 0.2
5.4 0.2
6.3 0.3
4.8 0.15
4.4 0.15
6.4 0.15
6.2 0.15
6 0.15
7.4 0.05
4.9 0.2
7 0.05
5.5 0.2
6.3 0.35
6.8 0.15
6.1 0.3
6.5 0.15
6.7 0.25
6.7 0.3
4.8 0.2
4.9 0.25
6.9 0.15
4.5 0.05
4.3 0.05
5.2 0.1
5 0.45
6.4 0.2
5.2 0.15
5.8 0.25
5.5 0.25
7.6 0.05
6.3 0.4
6.4 0.25
6.3 0.45
5.8 0.3
5 0.5
6.7 0.35
6 0.2
5.1 0.3
4.8 0.25
5.7 0.4
5.1 0.35
6.6 0.1
6.4 0.3
5.2 0.2
6.4 0.35
7.7 0.15
5.8 0.35
4.9 0.3
5.4 0.25
5.1 0.4
6 0.25
6.5 0.2
5.5 0.3
7.2 0.15
6.9 0.2
6.2 0.2
6.5 0.25
6 0.3
5.4 0.3
5.5 0.35
6.7 0.4
7.7 0.2
5.1 0.45
