0.002916 -0.3158
0.002116 -0.0888
0.023716 -0.1925
0.021316 -0.0068
0.729316 0.4018
0.021316 -0.053
0.002916 -0.2335
0.125316 -0.1919
0.002116 -0.1662
0.306916 0.0872
0.417316 0.1607
0.556516 0.2925
0.002916 -0.3113
0.002916 -0.3044
0.002116 -0.1433
0.119716 -0.0863
0.119716 -0.0863
0.064516 -0.2468
0.060516 -0.1371
0.021316 0.0902
0.002916 -0.3158
0.002916 -0.2335
1.811716 1.4775
0.306916 0.0304
0.306916 0.2181
0.198916 -0.0155
0.568516 0.2989
0.002116 -0.0135
0.002916 0.0446
0.021316 -0.1007
0.715716 0.3984
0.021316 -0.1678
0.306916 -1e-04
0.206116 -0.1106
0.306916 0.1395
0.306916 0.0132
0.125316 -0.1919
0.556516 0.2925
0.568516 0.2567
0.306916 0.0043
0.002916 -0.303
0.002916 -0.3044
0.002916 -0.1383
0.023716 0.1066
0.125316 -0.1733
0.002916 -0.0928
0.002916 -0.0071
0.206116 -0.1023
0.417316 0.1222
0.556516 0.2309
0.023716 -0.289
0.064516 -0.2365
0.002916 0.1083
0.060516 -0.2056
0.119716 -0.1754
0.119716 -0.1418
0.002116 -0.0888
0.002916 0.3633
0.064516 -0.2479
0.023716 -0.2798
0.206116 -0.1114
0.125316 -0.1515
0.198916 -0.0155
0.060516 -0.1663
0.002916 -0.303
0.002916 -0.2745
0.064516 -0.2531
0.002116 -0.1433
0.298116 0.2203
0.119716 -0.1388
0.556516 1.2369
0.206116 0.4922
0.064516 -0.2479
0.198916 -0.1119
0.119716 0.0668
0.021316 -0.053
0.023716 0.1435
0.064516 -0.2382
0.002916 -0.0928
0.023716 -0.2929
0.119716 -0.1616
0.568516 0.4553
0.021316 -0.2276
0.023716 -0.2607
0.002916 -0.174
1.110916 1.023
0.021316 -0.2963
0.060516 -0.0907
0.715716 0.3984
0.125316 -0.1682
0.119716 -0.0178
0.021316 0.0978
0.021316 -0.2276
0.729316 0.4052
0.729316 0.4018
0.064516 0.1906
0.427716 0.3483
0.021316 -0.0133
0.427716 0.1547
0.060516 -0.2056
0.064516 -0.0958
0.023716 -0.2861
0.021316 -0.2019
0.060516 -0.0907
0.002116 -0.1662
0.119716 -0.0178
0.002916 -0.1331
0.021316 -0.059
0.568516 0.7116
0.002916 0.1685
0.125316 -0.0882
0.298116 0.0752
0.023716 -0.2419
0.198916 -0.0661
0.125316 -0.1919
1.313316 0.9785
0.002916 0.2916
0.064516 -0.2244
0.002116 -0.2524
0.306916 0.0043
0.125316 -0.1919
0.002916 -0.1694
0.002116 -0.1662
0.125316 -0.1944
0.198916 -0.0428
0.002116 -0.1041
0.064516 -0.2468
0.556516 0.2925
0.002916 -0.2057
0.064516 -0.2067
1.094116 0.7905
0.064516 -0.2067
0.064516 0.3877
0.894916 0.5721
0.002116 -0.1433
0.417316 0.1089
0.198916 -0.0428
0.119716 -0.189
0.002916 -0.2335
0.427716 0.1547
0.298116 0.4212
0.002116 -0.0888
0.023716 -0.2754
0.064516 -0.185
0.002916 -0.3121
0.119716 -0.1754
0.206116 -0.0738
0.002916 -0.174
0.556516 1.0654
0.119716 -0.1146
