6.9 4.9 1.5
6.6 4.6 1.3
4.6 1.4 0.2
6.0 4.0 1.0
6.7 5.8 1.8
5.7 4.2 1.2
4.9 1.5 0.1
5.0 1.5 0.2
5.7 4.1 1.3
5.0 1.4 0.2
7.2 6.0 1.8
5.5 4.0 1.3
5.5 4.0 1.3
4.6 1.5 0.2
7.2 5.8 1.6
5.8 4.0 1.2
5.6 3.9 1.1
5.8 4.1 1.0
5.1 1.9 0.4
6.3 4.4 1.3
5.6 4.5 1.5
6.1 4.6 1.4
7.3 6.3 1.8
5.6 4.2 1.3
4.8 1.4 0.1
5.7 3.5 1.0
5.3 1.5 0.2
5.7 4.2 1.3
4.4 1.3 0.2
6.1 4.7 1.2
6.1 5.6 1.4
5.6 4.1 1.3
5.4 4.5 1.5
4.9 1.5 0.1
7.9 6.4 2.0
7.7 6.9 2.3
4.7 1.6 0.2
4.4 1.4 0.2
6.0 4.5 1.5
5.0 3.3 1.0
6.3 5.6 1.8
5.0 3.5 1.0
4.8 1.6 0.2
4.4 1.3 0.2
6.2 4.5 1.5
6.0 5.0 1.5
7.4 6.1 1.9
4.9 3.3 1.0
7.0 4.7 1.4
5.5 3.7 1.0
6.8 4.8 1.4
6.1 4.7 1.4
6.7 4.4 1.4
4.8 1.9 0.2
4.9 1.4 0.2
4.3 1.1 0.1
5.0 1.4 0.2
6.4 4.3 1.3
5.2 1.5 0.2
5.8 3.9 1.2
7.6 6.6 2.1
6.3 5.1 1.5
6.4 5.5 1.8
6.3 4.9 1.5
5.0 1.6 0.2
6.7 4.7 1.5
6.0 5.1 1.6
4.8 1.6 0.2
5.7 4.5 1.3
5.1 1.6 0.2
6.6 4.4 1.4
5.2 1.5 0.1
7.7 6.7 2.0
4.9 1.5 0.1
5.4 1.5 0.2
6.5 5.5 1.8
5.5 3.8 1.1
6.2 4.3 1.3
6.5 4.6 1.5
5.4 1.7 0.2
5.5 4.4 1.2
7.7 6.7 2.2
5.1 1.5 0.2
