5.9 4.2 1.5
4.7 1.3 0.2
6.5 5.8 2.2
5.8 5.1 1.9
6.7 5.6 2.4
5.1 1.5 0.4
5.1 1.5 0.3
6.1 4.9 1.8
5.0 1.6 0.4
5.9 5.1 1.8
6.5 5.2 2.0
5.7 1.5 0.4
4.9 4.5 1.7
5.0 1.6 0.6
6.8 5.9 2.3
5.4 1.3 0.4
5.0 1.2 0.2
5.7 5.0 2.0
5.1 3.0 1.1
6.3 5.0 1.9
6.8 5.5 2.1
7.1 5.9 2.1
5.7 1.7 0.3
5.6 4.9 2.0
6.3 6.0 2.5
5.4 1.5 0.4
6.3 5.6 2.4
6.9 5.4 2.1
7.7 6.1 2.3
5.6 3.6 1.3
6.4 5.3 1.9
5.0 1.3 0.3
5.1 1.7 0.5
5.8 5.1 2.4
4.6 1.0 0.2
5.2 1.4 0.2
6.1 4.0 1.3
5.5 1.3 0.2
4.6 1.4 0.3
6.2 4.8 1.8
4.8 1.4 0.3
6.2 5.4 2.3
6.4 4.5 1.5
6.7 5.0 1.7
5.9 4.8 1.8
6.7 5.7 2.5
5.4 1.7 0.4
6.3 4.9 1.8
6.4 5.3 2.3
6.3 4.7 1.6
6.5 5.1 2.0
6.7 5.7 2.1
6.9 5.7 2.3
4.5 1.3 0.3
5.2 3.9 1.4
5.5 1.4 0.2
5.8 5.1 1.9
5.1 1.4 0.2
6.4 5.6 2.1
6.4 5.6 2.2
5.8 1.2 0.2
5.1 1.4 0.3
6.0 4.5 1.6
7.2 6.1 2.5
6.9 5.1 2.3
6.0 4.8 1.8
6.7 5.2 2.3
