5.65685424949238	7.77817459305202	16	30.25	31.1126983722081	1
1.41421356237310	2.82842712474619	1	4	2.82842712474619	1
1.76776695296637	6.36396103067893	1.5625	20.25	7.95495128834866	1
2.82842712474619	1.41421356237310	4	1	2.82842712474619	1
3.18198051533946	7.07106781186548	5.0625	25	15.9099025766973	1
4.24264068711929	1.06066017177982	9	0.5625	3.18198051533946	1
4.24264068711929	7.07106781186548	9	25	21.2132034355964	1
4.24264068711929	8.48528137423857	9	36	25.4558441227157	1
7.07106781186548	1.41421356237310	25	1	7.07106781186548	1
7.07106781186548	7.77817459305202	25	30.25	38.8908729652601	1
8.48528137423857	1.76776695296637	36	1.5625	10.6066017177982	1
9.19238815542512	1.41421356237310	42.25	1	9.19238815542512	1
9.89949493661167	2.82842712474619	49	4	19.7989898732233	1
9.89949493661167	6.36396103067893	49	20.25	44.5477272147525	1
2.82842712474619	6.50538238691624	4	21.16	13.0107647738325	1
5.65685424949238	1.41421356237310	16	1	5.65685424949238	1
8.48528137423857	6.36396103067893	36	20.25	38.1837661840736	1
5.65685424949238	4.24264068711929	16	9	16.9705627484771	-1
7.07106781186548	4.59619407771256	25	10.5625	22.9809703885628	-1
7.77817459305202	4.59619407771256	30.25	10.5625	25.2790674274191	-1
4.94974746830583	3.53553390593274	12.25	6.25	12.3743686707646	-1
4.94974746830583	4.94974746830583	12.25	12.25	17.3241161390704	-1
3.53553390593274	4.24264068711929	6.25	9	10.6066017177982	-1
3.88908729652601	3.88908729652601	7.5625	7.5625	10.6949900654465	-1
4.24264068711929	4.59619407771256	9	10.5625	13.7885822331377	-1
6.01040764008565	3.88908729652601	18.0625	7.5625	16.5286210102356	-1
6.36396103067893	3.53553390593274	20.25	6.25	15.9099025766973	-1
5.65685424949238	5.65685424949238	16	16	22.6274169979695	-1
8.48528137423857	4.24264068711929	36	9	25.4558441227157	-1
