0.0567 -0.0540
1.0567 0.0460
0.7567 -0.1540
-1.2433 0.1460
0.1567 -0.8540
-1.1433 0.1460
0.6567 -0.0540
-0.0433 -0.3540
0.8567 0.0460
0.8567 -0.5540
-0.7433 0.6460
-0.7433 0.7460
-0.1433 -0.0540
0.2567 -0.0540
-0.9433 0.0460
-0.8433 0.3460
-0.8433 0.3460
-0.1433 -0.2540
-0.8433 0.2460
1.3567 0.1460
0.0567 -0.0540
0.6567 -0.0540
-0.1433 1.3460
-0.3433 -0.5540
-0.9433 -0.5540
-0.8433 0.4460
-0.3433 -0.7540
-1.2433 0.0460
1.3567 -0.0540
0.9567 0.1460
-0.4433 0.8460
-0.8433 0.1460
-0.1433 -0.5540
-0.0433 -0.4540
-0.7433 -0.5540
-0.2433 -0.5540
-0.0433 -0.3540
-0.7433 0.7460
0.4567 -0.7540
0.4567 -0.5540
-0.2433 -0.0540
0.2567 -0.0540
0.9567 -0.0540
1.4567 -0.1540
-0.2433 -0.3540
-1.0433 -0.0540
1.2567 -0.0540
-0.1433 -0.4540
-0.5433 0.6460
-0.1433 0.7460
-0.1433 -0.1540
-0.2433 -0.2540
-1.4433 -0.0540
0.4567 0.2460
-0.4433 0.3460
0.4567 0.3460
1.0567 0.0460
1.8567 -0.0540
0.2567 -0.2540
-0.2433 -0.1540
0.2567 -0.4540
0.5567 -0.3540
-0.8433 0.4460
-0.7433 0.2460
-0.2433 -0.0540
-0.4433 -0.0540
-0.0433 -0.2540
-0.9433 0.0460
-1.2433 0.5460
-0.6433 0.3460
2.0567 0.7460
1.8567 -0.4540
0.2567 -0.2540
-0.3433 0.4460
-1.2433 0.3460
-1.1433 0.1460
-1.4433 -0.1540
0.3567 -0.2540
-1.0433 -0.0540
0.1567 -0.1540
0.3567 0.3460
-0.8433 -0.7540
0.5567 0.1460
0.4567 -0.1540
0.8567 -0.0540
-0.8433 -1.0540
0.0567 0.1460
0.8567 0.2460
-0.4433 0.8460
0.4567 -0.3540
-1.0433 0.3460
-1.4433 0.1460
0.5567 0.1460
0.3567 -0.8540
0.1567 -0.8540
1.5567 -0.2540
-0.9433 -0.6540
1.1567 0.1460
-0.3433 -0.6540
0.4567 0.2460
0.9567 -0.2540
0.2567 -0.1540
0.6567 0.1460
0.8567 0.2460
0.8567 0.0460
-1.0433 0.3460
-0.9433 -0.0540
1.0567 0.1460
-1.3433 -0.7540
-1.5433 -0.0540
-0.6433 -0.3540
-0.8433 0.5460
0.5567 -0.1540
-0.6433 0.4460
-0.0433 -0.3540
-0.3433 1.1460
1.7567 -0.0540
0.4567 -0.2540
0.5567 0.0460
0.4567 -0.5540
-0.0433 -0.3540
-0.8433 -0.0540
0.8567 0.0460
0.1567 -0.3540
-0.7433 0.4460
-1.0433 0.0460
-0.1433 -0.2540
-0.7433 0.7460
0.7567 -0.0540
0.5567 -0.2540
-0.6433 1.0460
0.5567 -0.2540
1.8567 -0.2540
-0.0433 0.9460
-0.9433 0.0460
-0.4433 0.6460
-0.7433 0.4460
0.1567 0.3460
0.6567 -0.0540
-0.3433 -0.6540
1.3567 0.5460
1.0567 0.0460
0.3567 -0.1540
0.6567 -0.2540
0.1567 -0.0540
-0.4433 0.3460
-0.3433 -0.4540
0.8567 -0.0540
1.8567 0.7460
-0.7433 0.3460
