573.663025,462.704987,0
272.958008,358.739014,0
488.710999,218.802002,0
26.469999,353.756012,0
391.274994,410.433014,0
636.726013,228.561996,0
137.104004,271.696991,0
526.953979,423.660004,0
440.992004,62.826,0
330.696991,351.165985,0
314.221008,411.265015,0
182.901001,351.725006,0
628.531006,150.091995,0
665.23999,409.595001,0
160.335999,275.21701,0
509.415985,134.110001,0
268.270996,144.970993,0
432.399994,388.273987,0
310.828003,404.414001,0
622.866028,328.757996,0
560.466003,353.040985,0
535.098022,457.578003,0
162.748001,367.48999,0
228.701996,104.393997,0
533.844971,123.348999,0
625.15802,242.820007,0
194.606003,260.516998,0
313.138,304.009003,0
134.018997,282.917999,0
563.752991,231.231995,0
610.765015,215.919006,0
420.488007,278.139008,0
271.140015,345.803009,0
638.583008,365.649994,0
327.55899,111.013,0
147.268997,183.251007,0
629.317993,452.661011,0
200.888,168.630005,0
276.389008,163.718994,0
221.850006,440.864014,0
106.712997,158.567993,0
314.936005,324.915009,0
377.075012,425.769989,0
674.817993,324.548004,0
498.069,245.934998,0
508.035004,215.328003,0
129.550003,345.552002,0
319.687988,360.279999,0
163.309998,352.216003,0
79.592003,76.397003,0
401.346008,278.38501,0
272.274994,445.757996,0
345.812012,272.641998,0
465.385986,211.468002,0
150.459,237.565994,0
55.134998,382.346008,0
271.278015,332.119995,0
365.264008,261.569,0
552.828003,304.859009,0
609.945007,158.653,0
142.781006,316.362,0
253.522995,432.817993,0
221.220993,344.022003,0
195.445999,259.274994,0
662.880005,114.582001,0
322.502991,137.376007,0
263.352997,404.726013,0
179.179993,279.618011,0
226.701004,243.069,0
201.895004,421.717987,0
249.634995,147.358002,0
33.276001,112.225998,0
490.376007,60.238998,0
643.405029,236.404007,0
179.363007,343.574005,0
237.356995,179.362,0
574.48999,153.964996,0
421.075989,321.447998,0
364.513,330.463013,0
243.779999,99.689003,0
407.02301,415.673004,0
148.179993,71.510002,0
660.578003,118.682999,0
212.710007,180.664993,0
283.488007,100.249001,0
169.332993,98.483002,0
596.784973,395.19101,0
292.14801,302.64801,0
243.962006,440.813995,0
26.872999,170.354996,0
22.938999,88.755997,0
342.256989,305.088989,0
78.93,278.739014,0
641.911987,69.421997,0
