539.512024,411.975006,0
542.241028,147.626007,0
653.468994,370.727997,0
598.585999,284.882996,0
573.062988,294.562988,0
139.570007,401.381012,0
228.970001,281.992004,0
305.747009,94.350998,0
610.617004,167.190002,0
500.450012,118.780998,0
341.804993,361.755005,0
128.582993,81.598999,0
39.105,381.265991,0
294.911987,421.480011,0
189.214005,322.730011,0
251.889008,69.384003,0
116.098999,296.382996,0
86.839996,307.89801,0
509.272003,429.165985,0
90.306999,73.486,0
269.270996,163.341995,0
137.112,289.688995,0
63.613998,406.865997,0
224.473007,92.762001,0
345.226013,306.391998,0
188.507996,282.093994,0
531.218994,468.524994,0
47.276001,338.063995,0
543.882019,319.738007,0
379.937988,97.189003,0
84.786003,158.792007,0
542.72998,307.096008,0
430.753998,387.63501,0
578.630005,455.946991,0
374.859009,346.17099,0
185.274002,91.510002,0
561.465027,397.192993,0
164.585999,286.822998,0
131.626999,166.382004,0
377.093994,66.892998,0
386.608002,289.194,0
531.517029,393.152008,0
157.626999,205.548004,0
181.292999,148.632996,0
496.5,219.106995,0
596.487,299.589996,0
545.252991,396.721985,0
388.901001,386.545013,0
512.94397,271.19101,0
589.398987,453.752991,0
310.587006,434.139008,0
228.186005,404.265991,0
506.63501,61.938,0
90.807999,151.570999,0
506.355988,340.463989,0
253.466995,414.664001,0
572.642029,309.684998,0
456.951996,309.30899,0
656.77301,117.589996,0
99.839996,113.858002,0
536.731018,342.661987,0
563.982971,190.306,0
320.544006,334.019012,0
129.748001,415.173004,0
564.97699,405.80899,0
626.16803,325.358002,0
170.098007,278.631989,0
243.063004,441.615997,0
441.855988,166.511993,0
641.458008,402.427002,0
165.677002,258.368011,0
615.776001,123.528999,0
47.348,173.026993,0
286.177002,342.243988,0
42.349998,154.636002,0
163.807999,359.445007,0
148.070007,264.644989,0
473.192993,318.136993,0
110.273003,148.951004,0
154.587997,342.123993,0
216.731003,284.403015,0
188.031006,106.501999,0
626.596985,408.743011,0
145.341003,168.382004,0
617.981018,186.985001,0
223.218002,98.852997,0
646.952026,121.884003,0
613.054993,198.557007,0
217.100006,353.244995,0
238.944,336.570007,0
476.220001,155.419998,0
169.203995,62.771,0
21.128,311.597992,0
75.241997,182.811005,0
353.394989,417.424011,0
129.201004,68.598,0
170.356995,371.300995,0
320.928009,424.826996,0
516.401978,86.344002,0
359.776001,423.584015,0
638.393982,86.559998,0
150.483002,75.369003,0
600.05603,427.462006,0
547.299988,454.506012,0
135.699997,272.295013,0
369.291992,363.919006,0
127.582001,87.001999,0
558.185974,327.880005,0
297.020996,261.791992,0
160.970993,335.471008,0
228.677002,408.656006,0
303.339996,79.885002,0
199.936996,144.559998,0
126.147003,426.477997,0
536.09198,243.266998,0
211.455994,169.444,0
628.419006,173.817001,0
555.273987,280.162994,0
284.822998,433.441986,0
