0.333 0.22
0.333 0.22
0.333 0.22
0.313 0.21
0.313 0.21
0.313 0.21
0.247 0.16
0.247 0.16
0.200 0.13
0.200 0.13
0.200 0.13
0.180 0.12
0.180 0.12
0.180 0.12
0.180 0.12
0.140 0.09
0.140 0.09
0.133 0.09
0.133 0.09
0.120 0.08
0.120 0.08
0.120 0.08
0.120 0.08
0.120 0.08
0.120 0.08
0.113 0.08
0.113 0.08
0.100 0.07
0.100 0.07
0.080 0.05
0.080 0.05
0.080 0.05
0.080 0.05
0.080 0.05
0.080 0.05
0.300 0.2
0.300 0.2
0.293 0.19
0.293 0.19
0.207 0.14
0.207 0.14
0.153 0.1
0.153 0.1
0.120 0.08
0.093 0.06
0.147 0.09
0.073 0.05
0.073 0.05
0.073 0.05
0.140 0.09
0.067 0.04
0.067 0.04
0.067 0.04
0.327 0.21
0.260 0.16
0.227 0.14
0.327 0.2
0.160 0.1
0.107 0.07
0.107 0.07
0.133 0.08
0.087 0.05
0.200 0.12
0.067 0.04
0.313 0.18
0.067 0.04
0.140 0.08
0.260 0.14
0.107 0.06
0.153 0.07
0.087 0.04
0.227 0.1
0.160 0.03
0.140 0.01
0.120 -0.01
0.107 -0.02
0.067 -0.01
0.100 -0.03
0.073 -0.06
