1 0.22
1 0.22
1 0.22
1 0.21
1 0.21
1 0.21
1 0.16
1 0.16
1 0.13
1 0.13
1 0.13
1 0.12
1 0.12
1 0.12
1 0.12
1 0.09
1 0.09
1 0.09
1 0.09
1 0.08
1 0.08
1 0.08
1 0.08
1 0.08
1 0.08
1 0.08
1 0.08
1 0.07
1 0.07
1 0.05
1 0.05
1 0.05
1 0.05
1 0.05
1 0.05
0.98 0.2
0.98 0.2
0.98 0.19
0.98 0.19
0.97 0.14
0.97 0.14
0.96 0.1
0.96 0.1
0.95 0.08
0.93 0.06
0.92 0.09
0.92 0.05
0.92 0.05
0.92 0.05
0.91 0.09
0.91 0.04
0.91 0.04
0.91 0.04
0.91 0.21
0.91 0.16
0.89 0.14
0.89 0.2
0.89 0.1
0.89 0.07
0.89 0.07
0.87 0.08
0.87 0.05
0.83 0.12
0.83 0.04
0.8 0.18
0.77 0.04
0.72 0.08
0.71 0.14
0.7 0.06
0.64 0.07
0.62 0.04
0.6 0.1
0.42 0.03
0.37 0.01
0.32 -0.01
0.29 -0.02
0.28 -0.01
0.26 -0.03
0.19 -0.06
