30 2 0.933333333333333 -14 0.730693040452846 -0.0508177452355015 0.0666666666666667 15 7.5 0.5 ; 23 41 51
27 0 1 Inf 0.697503884014663 -0.0636778308167261 0 Inf 17.1610169491525 0 ; 11 23 31 41
46 11 0.760869565217391 -3.18181818181818 0.87406293479704 -0.17601267336874 0.239130434782609 4.18181818181818 2.72727272727273 0.652173913043478 ; 33 43
17 4 0.764705882352941 -3.25 0.306539619836745 -0.0737001363026594 0.235294117647059 4.25 2.65238194299979 0.624089868941128 ; 21 33 43
15 16 -0.0666666666666667 0.0625 -0.157949748324146 -0.129335663482816 1.06666666666667 0.9375 0.730994152046784 0.779727095516569 ; 22 42
16 4 0.75 -3 0.264330478638812 -0.0501143763179597 0.25 4 2.42424242424242 0.606060606060606 ; 13 42 52
18 2 0.888888888888889 -8 0.313909448441731 -0.115514436449871 0.111111111111111 9 2.84210526315789 0.315789473684211 ; 22 31 51
50 16 0.68 -2.125 1 -0.02 0.32 3.125 3 0.96 ; 41 51
32 13 0.59375 -1.46153846153846 0.44657840569979 -0.122883990830143 0.40625 2.46153846153846 1.87134502923977 0.760233918128655 ; 21 32
47 20 0.574468085106383 -1.35 0.791320018671387 0.00965024413013886 0.425531914893617 2.35 2.38983050847458 1.01694915254237 ; 11 41
23 19 0.173913043478261 -0.210526315789474 0.299726121052415 0.171088300858246 0.826086956521739 1.21052631578947 1.6812865497076 1.38888888888889 ; 12 21
37 1 0.972972972972973 -36 0.711202939946268 -0.127643372393318 0.027027027027027 37 5.98275242544017 0.161696011498383 ; 13 33 43
21 4 0.80952380952381 -4.25 0.535550484560389 -0.0432643969119855 0.19047619047619 5.25 5.83333333333333 1.11111111111111 ; 12 32 52
12 3 0.75 -3 0.228380984099499 -0.0953605986116477 0.25 4 2.02020202020202 0.505050505050505 ; 13 32 42
32 2 0.9375 -15 0.606541389890074 -0.0782496813138033 0.0625 16 5.19818063677713 0.324886289798571 ; 21 32 42
21 0 1 Inf 0.625315639127346 -0.0641703752286089 0 Inf 16.2037037037037 0 ; 12 32 42 52
27 11 0.592592592592593 -1.45454545454545 0.410304145386664 -0.100978278771173 0.407407407407407 2.45454545454545 1.90677966101695 0.77683615819209 ; 11 23
11 3 0.727272727272727 -2.66666666666667 0.332967166617389 0.000953871281283547 0.272727272727273 3.66666666666667 5.1789077212806 1.41242937853107 ; 11 32 42 52
12 3 0.75 -3 0.208520141506618 -0.0986580373998493 0.25 4 2.10526315789474 0.526315789473684 ; 22 32 52
12 1 0.916666666666667 -11 0.363669150724521 -0.0993628801052682 0.0833333333333333 12 5.10618983679104 0.425515819732587 ; 13 21 33 43
18 6 0.666666666666667 -2 0.222008262583023 0.00994968498261701 0.333333333333333 3 2.4085637823372 0.8028545941124 ; 11 22 31
15 12 0.2 -0.25 -0.116543309349613 -0.203950791361823 0.8 1.25 0.789473684210526 0.631578947368421 ; 22 52
11 0 1 Inf 0.187049359228803 -0.0777806238264956 0 Inf 4.54290150989527 0 ; 11 21 32 42
39 6 0.846153846153846 -5.5 0.720659878507205 -0.0466068965711809 0.153846153846154 6.5 5.80165289256199 0.892561983471075 ; 13 33 53
10 3 0.7 -2.33333333333333 0.264958600999098 -0.0674000004376794 0.3 3.33333333333333 2.27272727272727 0.681818181818182 ; 12 33 53
23 7 0.695652173913043 -2.28571428571429 0.353408361084115 -0.0379034564233655 0.304347826086957 3.28571428571429 3.00130491518051 0.913440626359287 ; 13 22 33
