30 2 0.933333333333333 -14 0.730693040452846 0.00229556369112463 0.0666666666666667 15 7.5 0.5 ; 23 41 51
27 1 0.962962962962963 -26 0.697503884014663 -0.103298428678294 0.037037037037037 27 17.1610169491525 0.635593220338983 ; 11 23 31 41
46 18 0.608695652173913 -1.55555555555556 0.87406293479704 0.0340024482644157 0.391304347826087 2.55555555555556 2.72727272727273 1.06719367588933 ; 33 43
17 4 0.764705882352941 -3.25 0.306539619836745 -0.0317684548429757 0.235294117647059 4.25 2.65238194299979 0.624089868941128 ; 21 33 43
15 21 -0.4 0.285714285714286 -0.157949748324146 0.0137347607238388 1.4 0.714285714285714 0.730994152046784 1.0233918128655 ; 22 42
16 3 0.8125 -4.33333333333333 0.264330478638812 -0.0985390595897496 0.1875 5.33333333333333 2.42424242424242 0.454545454545455 ; 13 42 52
18 4 0.777777777777778 -3.5 0.313909448441731 -0.0952263788956721 0.222222222222222 4.5 2.84210526315789 0.631578947368421 ; 22 31 51
50 18 0.64 -1.77777777777778 1 0.04 0.36 2.77777777777778 3 1.08 ; 41 51
32 14 0.5625 -1.28571428571429 0.44657840569979 -0.0929122857496206 0.4375 2.28571428571429 1.87134502923977 0.818713450292398 ; 21 32
47 19 0.595744680851064 -1.47368421052632 0.791320018671387 -0.0193004882602777 0.404255319148936 2.47368421052632 2.38983050847458 0.966101694915254 ; 11 41
23 12 0.478260869565217 -0.916666666666667 0.299726121052415 -0.0540278844815512 0.521739130434783 1.91666666666667 1.6812865497076 0.87719298245614 ; 12 21
37 4 0.891891891891892 -8.25 0.711202939946268 -0.0467749275964864 0.108108108108108 9.25 5.98275242544017 0.646784045993532 ; 13 33 43
21 2 0.904761904761905 -9.5 0.535550484560389 -0.0848461739761367 0.0952380952380952 10.5 5.83333333333333 0.555555555555556 ; 12 32 52
12 3 0.75 -3 0.228380984099499 -0.124062888485628 0.25 4 2.02020202020202 0.505050505050505 ; 13 32 42
32 2 0.9375 -15 0.606541389890074 -0.0570271292039618 0.0625 16 5.19818063677713 0.324886289798571 ; 21 32 42
21 1 0.952380952380952 -20 0.625315639127346 -0.0530374802437005 0.0476190476190476 21 16.2037037037037 0.771604938271605 ; 12 32 42 52
27 10 0.62962962962963 -1.7 0.410304145386664 -0.132933430281038 0.37037037037037 2.7 1.90677966101695 0.706214689265537 ; 11 23
11 0 1 Inf 0.332967166617389 -0.0575173430998815 0 Inf 5.1789077212806 0 ; 11 32 42 52
12 3 0.75 -3 0.208520141506618 -0.0806803692488891 0.25 4 2.10526315789474 0.526315789473684 ; 22 32 52
12 0 1 Inf 0.363669150724521 -0.0492140056231556 0 Inf 5.10618983679104 0 ; 13 21 33 43
