30 1 0.966666666666667 -29 0.730693040452846 -0.166006593446545 0.0333333333333333 30 7.5 0.25 ; 23 41 51
27 0 1 Inf 0.697503884014663 -0.0738775073866746 0 Inf 17.1610169491525 0 ; 11 23 31 41
46 14 0.695652173913043 -2.28571428571429 0.87406293479704 -0.0860061926688163 0.304347826086957 3.28571428571429 2.72727272727273 0.8300395256917 ; 33 43
17 6 0.647058823529412 -1.83333333333333 0.306539619836745 -0.0415567817365749 0.352941176470588 2.83333333333333 2.65238194299979 0.936134803411691 ; 21 33 43
15 15 0 0 -0.157949748324146 -0.157949748324146 1 1 0.730994152046784 0.730994152046784 ; 22 42
16 9 0.4375 -0.777777777777778 0.264330478638812 0.048038426742719 0.5625 1.77777777777778 2.42424242424242 1.36363636363636 ; 13 42 52
18 7 0.611111111111111 -1.57142857142857 0.313909448441731 0.0027572182249355 0.388888888888889 2.57142857142857 2.84210526315789 1.10526315789474 ; 22 31 51
50 10 0.8 -4 1 -0.2 0.2 5 3 0.6 ; 41 51
32 16 0.5 -1 0.44657840569979 -0.0329688755885751 0.5 2 1.87134502923977 0.935672514619883 ; 21 32
47 20 0.574468085106383 -1.35 0.791320018671387 0.00965024413013886 0.425531914893617 2.35 2.38983050847458 1.01694915254237 ; 11 41
23 8 0.652173913043478 -1.875 0.299726121052415 -0.182665704675721 0.347826086956522 2.875 1.6812865497076 0.584795321637427 ; 12 21
37 1 0.972972972972973 -36 0.711202939946268 -0.126780688218641 0.027027027027027 37 5.98275242544017 0.161696011498383 ; 13 33 43
21 3 0.857142857142857 -6 0.535550484560389 -0.0282731209794056 0.142857142857143 7 5.83333333333333 0.833333333333334 ; 12 32 52
12 1 0.916666666666667 -11 0.228380984099499 -0.0848020991095644 0.0833333333333333 12 2.02020202020202 0.168350168350168 ; 13 32 42
32 7 0.78125 -3.57142857142857 0.606541389890074 -0.0954034658124241 0.21875 4.57142857142857 5.19818063677713 1.137102014295 ; 21 32 42
