30 2 0.933333333333333 -14 0.730693040452846 -0.0839310541621276 0.0666666666666667 15 7.5 0.5 ; 23 41 51
27 0 1 Inf 0.697503884014663 -0.0634972038981082 0 Inf 17.1610169491525 0 ; 11 23 31 41
46 11 0.760869565217391 -3.18181818181818 0.87406293479704 -0.17601267336874 0.239130434782609 4.18181818181818 2.72727272727273 0.652173913043478 ; 33 43
17 2 0.882352941176471 -7.5 0.306539619836745 -0.101345256520806 0.117647058823529 8.5 2.65238194299979 0.312044934470564 ; 21 33 43
15 20 -0.333333333333333 0.25 -0.157949748324146 -0.0148793241174921 1.33333333333333 0.75 0.730994152046784 0.974658869395711 ; 22 42
16 4 0.75 -3 0.264330478638812 -0.0890091297694553 0.25 4 2.42424242424242 0.606060606060606 ; 13 42 52
18 5 0.722222222222222 -2.6 0.313909448441731 -0.0358024940040699 0.277777777777778 3.6 2.84210526315789 0.789473684210526 ; 22 31 51
50 16 0.68 -2.125 1 -0.02 0.32 3.125 3 0.96 ; 41 51
32 13 0.59375 -1.46153846153846 0.44657840569979 -0.122883990830143 0.40625 2.46153846153846 1.87134502923977 0.760233918128655 ; 21 32
47 21 0.553191489361702 -1.23809523809524 0.791320018671387 0.0386009765205554 0.446808510638298 2.23809523809524 2.38983050847458 1.06779661016949 ; 11 41
23 9 0.608695652173913 -1.55555555555556 0.299726121052415 -0.150506249627178 0.391304347826087 2.55555555555556 1.6812865497076 0.657894736842105 ; 12 21
37 5 0.864864864864865 -6.4 0.711202939946268 -0.0497943222078574 0.135135135135135 7.4 5.98275242544017 0.808480057491915 ; 13 33 43
21 0 1 Inf 0.535550484560389 -0.0851628365466126 0 Inf 5.83333333333333 0 ; 12 32 52
12 3 0.75 -3 0.228380984099499 -0.0440944207908459 0.25 4 2.02020202020202 0.505050505050505 ; 13 32 42
32 3 0.90625 -9.66666666666667 0.606541389890074 -0.125375170892947 0.09375 10.6666666666667 5.19818063677713 0.487329434697856 ; 21 32 42
21 0 1 Inf 0.625315639127346 -0.0785394759289231 0 Inf 16.2037037037037 0 ; 12 32 42 52
27 11 0.592592592592593 -1.45454545454545 0.410304145386664 -0.100978278771173 0.407407407407407 2.45454545454545 1.90677966101695 0.77683615819209 ; 11 23
11 2 0.818181818181818 -4.5 0.332967166617389 -0.0491470742100563 0.181818181818182 5.5 5.1789077212806 0.941619585687383 ; 11 32 42 52
12 5 0.583333333333333 -1.4 0.208520141506618 -0.110373448415039 0.416666666666667 2.4 2.10526315789474 0.87719298245614 ; 22 32 52
12 1 0.916666666666667 -11 0.363669150724521 -0.0742609151216109 0.0833333333333333 12 5.10618983679104 0.425515819732587 ; 13 21 33 43
18 6 0.666666666666667 -2 0.222008262583023 -0.0493722016651474 0.333333333333333 3 2.4085637823372 0.8028545941124 ; 11 22 31
15 15 0 0 -0.116543309349613 -0.116543309349613 1 1 0.789473684210526 0.789473684210526 ; 22 52
11 0 1 Inf 0.187049359228803 -0.0932530298631389 0 Inf 4.54290150989527 0 ; 11 21 32 42
39 4 0.897435897435897 -8.75 0.720659878507205 -0.0378892856625893 0.102564102564103 9.75 5.80165289256199 0.59504132231405 ; 13 33 53
10 3 0.7 -2.33333333333333 0.264958600999098 -0.0470604519015709 0.3 3.33333333333333 2.27272727272727 0.681818181818182 ; 12 33 53
23 6 0.739130434782609 -2.83333333333333 0.353408361084115 -0.0755613603249833 0.260869565217391 3.83333333333333 3.00130491518051 0.78294910830796 ; 13 22 33
17 4 0.764705882352941 -3.25 0.317948128687405 -0.0300763780014915 0.235294117647059 4.25 2.91762013729977 0.68649885583524 ; 21 43 53
22 3 0.863636363636364 -6.33333333333333 0.545539072777276 -0.0938412976523285 0.136363636363636 7.33333333333333 5.09259259259259 0.694444444444445 ; 12 42 52
12 12 0 0 -0.152855695910666 -0.152855695910666 1 1 0.701754385964912 0.701754385964912 ; 22 32
21 15 0.285714285714286 -0.4 0.0028501597951257 -0.168159427912416 0.714285714285714 1.4 1.00478468899522 0.717703349282297 ; 13 21
