30 3 0.9 -9 0.730693040452846 -0.0366666666666667 0.1 10 7.5 0.75 ; 23 41 51
27 1 0.962962962962963 -26 0.697503884014663 -0.0748789804264907 0.037037037037037 27 17.1610169491525 0.635593220338983 ; 11 23 31 41
46 15 0.673913043478261 -2.06666666666667 0.87406293479704 -0.0560040324355083 0.326086956521739 3.06666666666667 2.72727272727273 0.889328063241107 ; 33 43
17 1 0.941176470588235 -16 0.306539619836745 -0.081199919243677 0.0588235294117647 17 2.65238194299979 0.156022467235282 ; 21 33 43
15 20 -0.333333333333333 0.25 -0.157949748324146 -0.0148793241174921 1.33333333333333 0.75 0.730994152046784 0.974658869395711 ; 22 42
16 6 0.625 -1.66666666666667 0.264330478638812 -0.0501915918291386 0.375 2.66666666666667 2.42424242424242 0.909090909090909 ; 13 42 52
18 3 0.833333333333333 -5 0.313909448441731 -0.0849383213414732 0.166666666666667 6 2.84210526315789 0.473684210526316 ; 22 31 51
50 13 0.74 -2.84615384615385 1 -0.11 0.26 3.84615384615385 3 0.78 ; 41 51
32 13 0.59375 -1.46153846153846 0.44657840569979 -0.122883990830143 0.40625 2.46153846153846 1.87134502923977 0.760233918128655 ; 21 32
47 18 0.617021276595745 -1.61111111111111 0.791320018671387 -0.0482512206506943 0.382978723404255 2.61111111111111 2.38983050847458 0.915254237288136 ; 11 41
23 12 0.478260869565217 -0.916666666666667 0.299726121052415 -0.0540278844815512 0.521739130434783 1.91666666666667 1.6812865497076 0.87719298245614 ; 12 21
37 6 0.837837837837838 -5.16666666666667 0.711202939946268 -0.0389309179554106 0.162162162162162 6.16666666666667 5.98275242544017 0.970176068990299 ; 13 33 43
21 2 0.904761904761905 -9.5 0.535550484560389 -0.0744417294748797 0.0952380952380952 10.5 5.83333333333333 0.555555555555556 ; 12 32 52
12 4 0.666666666666667 -2 0.228380984099499 -0.0248404147544196 0.333333333333333 3 2.02020202020202 0.673400673400674 ; 13 32 42
