30 2 0.933333333333333 -14 0.730693040452846 -0.0887422059510841 0.0666666666666667 15 7.5 0.5 ; 23 41 51
27 0 1 Inf 0.697503884014663 -0.0804036142312824 0 Inf 17.1610169491525 0 ; 11 23 31 41
46 11 0.760869565217391 -3.18181818181818 0.87406293479704 -0.17601267336874 0.239130434782609 4.18181818181818 2.72727272727273 0.652173913043478 ; 33 43
17 3 0.823529411764706 -4.66666666666667 0.306539619836745 -0.0724154197029935 0.176470588235294 5.66666666666667 2.65238194299979 0.468067401705846 ; 21 33 43
15 22 -0.466666666666667 0.318181818181818 -0.157949748324146 0.0423488455651697 1.46666666666667 0.681818181818182 0.730994152046784 1.07212475633528 ; 22 42
16 2 0.875 -7 0.264330478638812 -0.147079566128308 0.125 8 2.42424242424242 0.303030303030303 ; 13 42 52
18 4 0.777777777777778 -3.5 0.313909448441731 -0.114362206233075 0.222222222222222 4.5 2.84210526315789 0.631578947368421 ; 22 31 51
50 10 0.8 -4 1 -0.2 0.2 5 3 0.6 ; 41 51
32 20 0.375 -0.6 0.44657840569979 0.0869179447335161 0.625 1.6 1.87134502923977 1.16959064327485 ; 21 32
47 16 0.659574468085106 -1.9375 0.791320018671387 -0.106152685431527 0.340425531914894 2.9375 2.38983050847458 0.813559322033898 ; 11 41
23 12 0.478260869565217 -0.916666666666667 0.299726121052415 -0.0540278844815512 0.521739130434783 1.91666666666667 1.6812865497076 0.87719298245614 ; 12 21
37 3 0.918918918918919 -11.3333333333333 0.711202939946268 -0.166783568529718 0.0810810810810811 12.3333333333333 5.98275242544017 0.485088034495149 ; 13 33 43
21 2 0.904761904761905 -9.5 0.535550484560389 -0.0965172687592971 0.0952380952380952 10.5 5.83333333333333 0.555555555555556 ; 12 32 52
12 3 0.75 -3 0.228380984099499 -0.153043185973967 0.25 4 2.02020202020202 0.505050505050505 ; 13 32 42
32 3 0.90625 -9.66666666666667 0.606541389890074 -0.0756465525787634 0.09375 10.6666666666667 5.19818063677713 0.487329434697856 ; 21 32 42
21 0 1 Inf 0.625315639127346 -0.0933001860952901 0 Inf 16.2037037037037 0 ; 12 32 42 52
27 11 0.592592592592593 -1.45454545454545 0.410304145386664 -0.100978278771173 0.407407407407407 2.45454545454545 1.90677966101695 0.77683615819209 ; 11 23
11 0 1 Inf 0.332967166617389 -0.10858863056399 0 Inf 5.1789077212806 0 ; 11 32 42 52
12 3 0.75 -3 0.208520141506618 -0.0620923621004064 0.25 4 2.10526315789474 0.526315789473684 ; 22 32 52
12 0 1 Inf 0.363669150724521 -0.104039820898007 0 Inf 5.10618983679104 0 ; 13 21 33 43
18 4 0.777777777777778 -3.5 0.222008262583023 -0.0675295703272989 0.222222222222222 4.5 2.4085637823372 0.535236396074933 ; 11 22 31
15 21 -0.4 0.285714285714286 -0.116543309349613 0.0582716546748065 1.4 0.714285714285714 0.789473684210526 1.10526315789474 ; 22 52
11 0 1 Inf 0.187049359228803 -0.0934313032447745 0 Inf 4.54290150989527 0 ; 11 21 32 42
39 2 0.948717948717949 -18.5 0.720659878507205 -0.104874931595604 0.0512820512820513 19.5 5.80165289256199 0.297520661157025 ; 13 33 53
10 3 0.7 -2.33333333333333 0.264958600999098 -0.03679759127369 0.3 3.33333333333333 2.27272727272727 0.681818181818182 ; 12 33 53
23 4 0.826086956521739 -4.75 0.353408361084115 -0.0760432777050647 0.173913043478261 5.75 3.00130491518051 0.521966072205307 ; 13 22 33
17 4 0.764705882352941 -3.25 0.317948128687405 -0.0865972501884206 0.235294117647059 4.25 2.91762013729977 0.68649885583524 ; 21 43 53
22 1 0.954545454545455 -21 0.545539072777276 -0.0918029255653415 0.0454545454545455 22 5.09259259259259 0.231481481481482 ; 12 42 52
12 11 0.0833333333333333 -0.0909090909090909 -0.152855695910666 -0.182827400991189 0.916666666666667 1.09090909090909 0.701754385964912 0.64327485380117 ; 22 32
21 18 0.142857142857143 -0.166666666666667 0.0028501597951257 -0.0826546340586452 0.857142857142857 1.16666666666667 1.00478468899522 0.861244019138756 ; 13 21
49 12 0.755102040816326 -3.08333333333333 0.913346259032624 -0.176776695296637 0.244897959183673 4.08333333333333 2.72222222222222 0.666666666666667 ; 42 52
20 2 0.9 -9 0.343037735658155 -0.112130505770891 0.1 10 3.12044934470564 0.312044934470564 ; 13 22 43
18 2 0.888888888888889 -8 0.404701496513842 -0.0701297715933757 0.111111111111111 9 7.2256913470116 0.8028545941124 ; 11 22 41 51
27 2 0.925925925925926 -12.5 0.599221241579107 -0.0566807940343049 0.0740740740740741 13.5 5.72033898305085 0.423728813559322 ; 11 23 31
27 0 1 Inf 0.757238288343863 -0.0782771441257556 0 Inf 51.4830508474576 0 ; 11 23 31 41 51
21 4 0.80952380952381 -4.25 0.327681968422467 -0.0899997112611551 0.19047619047619 5.25 3.01435406698565 0.574162679425837 ; 13 22 53
15 4 0.733333333333333 -2.75 0.239401969279088 -0.0760432777050647 0.266666666666667 3.75 1.9573727707699 0.521966072205307 ; 13 21 33
43 15 0.651162790697674 -1.86666666666667 0.655502392344498 -0.148325358851675 0.348837209302326 2.86666666666667 2.13223140495868 0.743801652892562 ; 13 33
20 0 1 Inf 0.529456482385466 -0.109625579721936 0 Inf 25.5309491839552 0 ; 13 22 33 43 53
11 3 0.727272727272727 -2.66666666666667 -0.00913346719548128 -0.0870382284597966 0.272727272727273 3.66666666666667 1.36287045296858 0.371691941718704 ; 11 21 42
11 2 0.818181818181818 -4.5 0.158099890904008 -0.123023290051325 0.181818181818182 5.5 1.86440677966102 0.338983050847458 ; 11 32 52
34 18 0.470588235294118 -0.888888888888889 0.437037410061049 -0.0291358273374033 0.529411764705882 1.88888888888889 1.78947368421053 0.947368421052632 ; 21 52
10 12 -0.2 0.166666666666667 -0.0662266178532522 0 1.2 0.833333333333333 0.833333333333333 1 ; 12 53
10 0 1 Inf 0.17867948668727 -0.0858797381106874 0 Inf 3.71691941718704 0 ; 11 21 42 52
44 2 0.954545454545455 -21 0.893725749918909 -0.121930601528601 0.0454545454545455 22 8.14814814814815 0.37037037037037 ; 32 42 52
11 4 0.636363636363636 -1.75 0.133241806221576 -0.0678064548587765 0.363636363636364 2.75 1.55367231638418 0.56497175141243 ; 11 42 52
18 0 1 Inf 0.404701496513842 -0.060201686921094 0 Inf 7.2256913470116 0 ; 11 22 31 51
47 20 0.574468085106383 -1.35 0.791320018671387 0.00965024413013886 0.425531914893617 2.35 2.38983050847458 1.01694915254237 ; 11 51
12 3 0.75 -3 0.197532073835983 -0.10091701765425 0.25 4 1.87226960682338 0.468067401705846 ; 13 21 43
24 14 0.416666666666667 -0.714285714285714 0.145679136687016 -0.145679136687016 0.583333333333333 1.71428571428571 1.26315789473684 0.736842105263158 ; 22 53
16 16 0 0 -0.0684762383262326 -0.0684762383262326 1 1 0.872727272727273 0.872727272727273 ; 13 52
16 0 1 Inf 0.478925825411959 -0.0908560536134094 0 Inf 9.74658869395712 0 ; 12 21 42 52
21 13 0.380952380952381 -0.615384615384615 0.0582716546748065 -0.17481496402442 0.619047619047619 1.61538461538462 1.10526315789474 0.68421052631579 ; 21 53
20 0 1 Inf 0.44852772186809 -0.10835564198279 0 Inf 9.36134803411692 0 ; 13 22 43 53
45 3 0.933333333333333 -14 0.894635505056936 -0.0853449978059261 0.0666666666666667 15 8.00395256916996 0.533596837944664 ; 33 43 53
18 3 0.833333333333333 -5 0.313909448441731 -0.0666666666666667 0.166666666666667 6 2.84210526315789 0.473684210526316 ; 22 41 51
18 17 0.0555555555555556 -0.0588235294117647 -0.0291358273374033 -0.0582716546748065 0.944444444444444 1.05882352941176 0.947368421052632 0.894736842105263 ; 22 51
50 0 1 Inf 1 -0.15 0 Inf 9 0 ; 31 41 51
14 6 0.571428571428571 -1.33333333333333 0.212951067119622 -0.0253853983522202 0.428571428571429 2.33333333333333 2.04678362573099 0.87719298245614 ; 22 42 52
50 13 0.74 -2.84615384615385 1 -0.11 0.26 3.84615384615385 3 0.78 ; 31 51
34 2 0.941176470588235 -16 0.616852624040045 -0.130825451933172 0.0588235294117647 17 4.97076023391813 0.292397660818714 ; 21 42 52
24 4 0.833333333333333 -5 0.406504100730533 -0.089154349929741 0.166666666666667 6 3.44497607655502 0.574162679425837 ; 22 33 53
44 13 0.704545454545455 -2.38461538461538 0.894959429780133 -0.0617213399848368 0.295454545454545 3.38461538461538 2.93333333333333 0.866666666666667 ; 32 52
47 0 1 Inf 0.895660009335693 -0.075 0 Inf 21.5084745762712 0 ; 11 31 41 51
18 13 0.277777777777778 -0.384615384615385 -0.0291358273374033 -0.17481496402442 0.722222222222222 1.38461538461538 0.947368421052632 0.68421052631579 ; 22 31
12 9 0.25 -0.333333333333333 -0.169753409684498 -0.259097309518445 0.75 1.33333333333333 0.677966101694915 0.508474576271187 ; 11 32
30 0 1 Inf 0.730693040452846 -0.123931054162128 0 Inf 7.5 0 ; 23 31 41
15 2 0.866666666666667 -6.5 0.364583384153451 -0.0208290567781951 0.133333333333333 7.5 3.65497076023392 0.487329434697856 ; 12 21 32
12 0 1 Inf 0.404162067130837 -0.127683971921601 0 Inf 6.06060606060606 0 ; 13 32 42 52
23 21 0.0869565217391304 -0.0952380952380952 0.0598533556976396 0.0028501597951257 0.91304347826087 1.0952380952381 1.10047846889952 1.00478468899522 ; 21 33
17 1 0.941176470588235 -16 0.464622349093135 -0.0786805905304063 0.0588235294117647 17 7.95714582899938 0.468067401705846 ; 21 33 43 53
15 1 0.933333333333333 -14 0.464998898415737 -0.0476329288938883 0.0666666666666667 15 10.9649122807018 0.730994152046784 ; 12 21 32 52
23 1 0.956521739130435 -22 0.532942028372085 -0.107932961317083 0.0434782608695652 23 10.7655502392345 0.468067401705846 ; 22 33 43 53
12 1 0.916666666666667 -11 0.375638082695384 -0.0746664508895026 0.0833333333333333 12 5.84795321637427 0.487329434697856 ; 22 32 42 52
21 0 1 Inf 0.45206357718608 -0.0900180676228911 0 Inf 8.22096563723358 0 ; 13 22 33 53
16 3 0.8125 -4.33333333333333 0.367003309768784 -0.0718723158418196 0.1875 5.33333333333333 3.50877192982456 0.657894736842105 ; 12 21 52
12 3 0.75 -3 0.230211055866128 -0.0886825340555291 0.25 4 2.18181818181818 0.545454545454546 ; 13 32 52
27 1 0.962962962962963 -26 0.599221241579107 -0.0911191940186508 0.037037037037037 27 5.72033898305085 0.211864406779661 ; 11 23 41
15 1 0.933333333333333 -14 0.470970079589517 -0.0570872697495458 0.0666666666666667 15 10.1526965562053 0.676846437080355 ; 12 21 32 42
37 11 0.702702702702703 -2.36363636363636 0.604043492697268 -0.17601267336874 0.297297297297297 3.36363636363636 2.19367588932806 0.652173913043478 ; 13 43
24 2 0.916666666666667 -11 0.414043151057241 -0.140632103722148 0.0833333333333333 12 3.74453921364677 0.312044934470564 ; 22 33 43
30 1 0.966666666666667 -29 0.730693040452846 -0.0918555148777102 0.0333333333333333 30 7.5 0.25 ; 23 31 51
31 4 0.870967741935484 -6.75 0.592858415180324 -0.00131307419624131 0.129032258064516 7.75 5.43859649122807 0.701754385964912 ; 21 32 52
