30 2 0.933333333333333 -14 0.730693040452846 -0.0908177452355015 0.0666666666666667 15 7.5 0.5 ; 23 41 51
27 0 1 Inf 0.697503884014663 -0.109505327271746 0 Inf 17.1610169491525 0 ; 11 23 31 41
46 11 0.760869565217391 -3.18181818181818 0.87406293479704 -0.17601267336874 0.239130434782609 4.18181818181818 2.72727272727273 0.652173913043478 ; 33 43
17 1 0.941176470588235 -16 0.306539619836745 -0.130275093338618 0.0588235294117647 17 2.65238194299979 0.156022467235282 ; 21 33 43
15 18 -0.2 0.166666666666667 -0.157949748324146 -0.0721074938001538 1.2 0.833333333333333 0.730994152046784 0.87719298245614 ; 22 42
16 3 0.8125 -4.33333333333333 0.264330478638812 -0.0788378533941412 0.1875 5.33333333333333 2.42424242424242 0.454545454545455 ; 13 42 52
18 2 0.888888888888889 -8 0.313909448441731 -0.0940741486788764 0.111111111111111 9 2.84210526315789 0.315789473684211 ; 22 31 51
50 12 0.76 -3.16666666666667 1 -0.14 0.24 4.16666666666667 3 0.72 ; 41 51
32 19 0.40625 -0.684210526315789 0.44657840569979 0.0569462396529933 0.59375 1.68421052631579 1.87134502923977 1.11111111111111 ; 21 32
47 18 0.617021276595745 -1.61111111111111 0.791320018671387 -0.0482512206506943 0.382978723404255 2.61111111111111 2.38983050847458 0.915254237288136 ; 11 41
23 11 0.521739130434783 -1.09090909090909 0.299726121052415 -0.0861873395300936 0.478260869565217 2.09090909090909 1.6812865497076 0.804093567251462 ; 12 21
37 4 0.891891891891892 -8.25 0.711202939946268 -0.0685017361013799 0.108108108108108 9.25 5.98275242544017 0.646784045993532 ; 13 33 43
21 2 0.904761904761905 -9.5 0.535550484560389 -0.0719899824739804 0.0952380952380952 10.5 5.83333333333333 0.555555555555556 ; 12 32 52
12 4 0.666666666666667 -2 0.228380984099499 -0.0733716761838308 0.333333333333333 3 2.02020202020202 0.673400673400674 ; 13 32 42
32 6 0.8125 -4.33333333333333 0.606541389890074 -0.0177416193296832 0.1875 5.33333333333333 5.19818063677713 0.974658869395711 ; 21 32 42
21 0 1 Inf 0.625315639127346 -0.0778826986943404 0 Inf 16.2037037037037 0 ; 12 32 42 52
27 10 0.62962962962963 -1.7 0.410304145386664 -0.132933430281038 0.37037037037037 2.7 1.90677966101695 0.706214689265537 ; 11 23
11 0 1 Inf 0.332967166617389 -0.0590373852703572 0 Inf 5.1789077212806 0 ; 11 32 42 52
12 6 0.5 -1 0.208520141506618 -0.0221654801055601 0.5 2 2.10526315789474 1.05263157894737 ; 22 32 52
12 1 0.916666666666667 -11 0.363669150724521 -0.0885790078268593 0.0833333333333333 12 5.10618983679104 0.425515819732587 ; 13 21 33 43
18 5 0.722222222222222 -2.6 0.222008262583023 -0.0967894745993766 0.277777777777778 3.6 2.4085637823372 0.669045495093667 ; 11 22 31
15 19 -0.266666666666667 0.210526315789474 -0.116543309349613 0 1.26666666666667 0.789473684210526 0.789473684210526 1 ; 22 52
11 0 1 Inf 0.187049359228803 -0.048636269681567 0 Inf 4.54290150989527 0 ; 11 21 32 42
39 6 0.846153846153846 -5.5 0.720659878507205 -0.03725046035121 0.153846153846154 6.5 5.80165289256199 0.892561983471075 ; 13 33 53
10 2 0.8 -4 0.264958600999098 -0.0596480395724351 0.2 5 2.27272727272727 0.454545454545455 ; 12 33 53
23 1 0.956521739130435 -22 0.353408361084115 -0.113770026946694 0.0434782608695652 23 3.00130491518051 0.130491518051327 ; 13 22 33
17 2 0.882352941176471 -7.5 0.317948128687405 -0.095208897359864 0.117647058823529 8.5 2.91762013729977 0.34324942791762 ; 21 43 53
22 1 0.954545454545455 -21 0.545539072777276 -0.0946628276135866 0.0454545454545455 22 5.09259259259259 0.231481481481482 ; 12 42 52
12 19 -0.583333333333333 0.368421052631579 -0.152855695910666 0.0569462396529933 1.58333333333333 0.631578947368421 0.701754385964912 1.11111111111111 ; 22 32
21 17 0.19047619047619 -0.235294117647059 0.0028501597951257 -0.111156232009902 0.80952380952381 1.23529411764706 1.00478468899522 0.813397129186603 ; 13 21
49 15 0.693877551020408 -2.26666666666667 0.913346259032624 -0.0883883476483184 0.306122448979592 3.26666666666667 2.72222222222222 0.833333333333333 ; 42 52
20 5 0.75 -3 0.343037735658155 -0.0888435993062847 0.25 4 3.12044934470564 0.78011233617641 ; 13 22 43
18 0 1 Inf 0.404701496513842 -0.0993480714222284 0 Inf 7.2256913470116 0 ; 11 22 41 51
27 1 0.962962962962963 -26 0.599221241579107 -0.110033629806675 0.037037037037037 27 5.72033898305085 0.211864406779661 ; 11 23 31
27 0 1 Inf 0.757238288343863 -0.0770105834037501 0 Inf 51.4830508474576 0 ; 11 23 31 41 51
21 0 1 Inf 0.327681968422467 -0.156362685183909 0 Inf 3.01435406698565 0 ; 13 22 53
15 4 0.733333333333333 -2.75 0.239401969279088 -0.0852684289954372 0.266666666666667 3.75 1.9573727707699 0.521966072205307 ; 13 21 33
43 19 0.558139534883721 -1.26315789473684 0.655502392344498 -0.0334928229665072 0.441860465116279 2.26315789473684 2.13223140495868 0.942148760330579 ; 13 33
20 0 1 Inf 0.529456482385466 -0.0818285574456104 0 Inf 25.5309491839552 0 ; 13 22 33 43 53
11 5 0.545454545454545 -1.2 -0.00913346719548128 -0.0771526530510909 0.454545454545455 2.2 1.36287045296858 0.619486569531173 ; 11 21 42
11 4 0.636363636363636 -1.75 0.158099890904008 -0.045156637785007 0.363636363636364 2.75 1.86440677966102 0.677966101694915 ; 11 32 52
34 13 0.617647058823529 -1.61538461538462 0.437037410061049 -0.17481496402442 0.382352941176471 2.61538461538462 1.78947368421053 0.68421052631579 ; 21 52
10 11 -0.1 0.0909090909090909 -0.0662266178532522 -0.0331133089266261 1.1 0.909090909090909 0.833333333333333 0.916666666666667 ; 12 53
10 1 0.9 -9 0.17867948668727 -0.0760100490509092 0.1 10 3.71691941718704 0.371691941718704 ; 11 21 42 52
44 3 0.931818181818182 -13.6666666666667 0.893725749918909 -0.0928362387670706 0.0681818181818182 14.6666666666667 8.14814814814815 0.555555555555556 ; 32 42 52
11 3 0.727272727272727 -2.66666666666667 0.133241806221576 -0.037825244354449 0.272727272727273 3.66666666666667 1.55367231638418 0.423728813559322 ; 11 42 52
18 0 1 Inf 0.404701496513842 -0.0889366172367051 0 Inf 7.2256913470116 0 ; 11 22 31 51
47 19 0.595744680851064 -1.47368421052632 0.791320018671387 -0.0193004882602777 0.404255319148936 2.47368421052632 2.38983050847458 0.966101694915254 ; 11 51
12 4 0.666666666666667 -2 0.197532073835983 -0.070270772872002 0.333333333333333 3 1.87226960682338 0.624089868941128 ; 13 21 43
24 12 0.5 -1 0.145679136687016 -0.203950791361823 0.5 2 1.26315789473684 0.631578947368421 ; 22 53
16 18 -0.125 0.111111111111111 -0.0684762383262326 -0.00978231976089037 1.125 0.888888888888889 0.872727272727273 0.981818181818182 ; 13 52
16 0 1 Inf 0.478925825411959 -0.0980806992256826 0 Inf 9.74658869395712 0 ; 12 21 42 52
21 11 0.476190476190476 -0.909090909090909 0.0582716546748065 -0.233086618699226 0.523809523809524 1.90909090909091 1.10526315789474 0.578947368421053 ; 21 53
20 0 1 Inf 0.44852772186809 -0.0813069210583439 0 Inf 9.36134803411692 0 ; 13 22 43 53
45 4 0.911111111111111 -10.25 0.894635505056936 -0.0448928972909283 0.0888888888888889 11.25 8.00395256916996 0.711462450592886 ; 33 43 53
18 2 0.888888888888889 -8 0.313909448441731 -0.153498033570479 0.111111111111111 9 2.84210526315789 0.315789473684211 ; 22 41 51
18 12 0.333333333333333 -0.5 -0.0291358273374033 -0.203950791361823 0.666666666666667 1.5 0.947368421052632 0.631578947368421 ; 22 51
50 3 0.94 -15.6666666666667 1 -0.08 0.06 16.6666666666667 9 0.54 ; 31 41 51
14 4 0.714285714285714 -2.5 0.212951067119622 -0.0534986138161574 0.285714285714286 3.5 2.04678362573099 0.584795321637427 ; 22 42 52
50 16 0.68 -2.125 1 -0.02 0.32 3.125 3 0.96 ; 31 51
34 4 0.882352941176471 -7.5 0.616852624040045 -0.10223224021052 0.117647058823529 8.5 4.97076023391813 0.584795321637427 ; 21 42 52
24 3 0.875 -7 0.406504100730533 -0.108296447710872 0.125 8 3.44497607655502 0.430622009569378 ; 22 33 53
44 11 0.75 -3 0.894959429780133 -0.123442679969674 0.25 4 2.93333333333333 0.733333333333333 ; 32 52
47 1 0.978723404255319 -46 0.895660009335693 -0.0786009765205555 0.0212765957446809 47 21.5084745762712 0.457627118644068 ; 11 31 41 51
18 17 0.0555555555555556 -0.0588235294117647 -0.0291358273374033 -0.0582716546748065 0.944444444444444 1.05882352941176 0.947368421052632 0.894736842105263 ; 22 31
12 16 -0.333333333333333 0.25 -0.169753409684498 -0.050628209905903 1.33333333333333 0.75 0.677966101694915 0.903954802259887 ; 11 32
30 1 0.966666666666667 -29 0.730693040452846 -0.103931054162128 0.0333333333333333 30 7.5 0.25 ; 23 31 41
15 4 0.733333333333333 -2.75 0.364583384153451 -0.00747614684982986 0.266666666666667 3.75 3.65497076023392 0.974658869395712 ; 12 21 32
12 1 0.916666666666667 -11 0.404162067130837 -0.0736213959883958 0.0833333333333333 12 6.06060606060606 0.505050505050505 ; 13 32 42 52
23 17 0.260869565217391 -0.352941176470588 0.0598533556976396 -0.111156232009902 0.739130434782609 1.35294117647059 1.10047846889952 0.813397129186603 ; 21 33
17 0 1 Inf 0.464622349093135 -0.0970963195365208 0 Inf 7.95714582899938 0 ; 21 33 43 53
15 0 1 Inf 0.464998898415737 -0.0700043352205768 0 Inf 10.9649122807018 0 ; 12 21 32 52
23 0 1 Inf 0.532942028372085 -0.0872759625551331 0 Inf 10.7655502392345 0 ; 22 33 43 53
12 0 1 Inf 0.375638082695384 -0.0489449950747287 0 Inf 5.84795321637427 0 ; 22 32 42 52
21 0 1 Inf 0.45206357718608 -0.103919905048171 0 Inf 8.22096563723358 0 ; 13 22 33 53
16 2 0.875 -7 0.367003309768784 -0.12011407677813 0.125 8 3.50877192982456 0.43859649122807 ; 12 21 52
12 4 0.666666666666667 -2 0.230211055866128 -0.0494398156085405 0.333333333333333 3 2.18181818181818 0.727272727272727 ; 13 32 52
27 1 0.962962962962963 -26 0.599221241579107 -0.126621501497163 0.037037037037037 27 5.72033898305085 0.211864406779661 ; 11 23 41
15 0 1 Inf 0.470970079589517 -0.0381432911006826 0 Inf 10.1526965562053 0 ; 12 21 32 42
37 17 0.540540540540541 -1.17647058823529 0.604043492697268 0.00400028803110773 0.459459459459459 2.17647058823529 2.19367588932806 1.00790513833992 ; 13 43
24 1 0.958333333333333 -23 0.414043151057241 -0.120346321821644 0.0416666666666667 24 3.74453921364677 0.156022467235282 ; 22 33 43
30 4 0.866666666666667 -6.5 0.730693040452846 0.00437110297554203 0.133333333333333 7.5 7.5 1 ; 23 31 51
31 2 0.935483870967742 -14.5 0.592858415180324 -0.0804371347803666 0.0645161290322581 15.5 5.43859649122807 0.350877192982456 ; 21 32 52
49 18 0.63265306122449 -1.72222222222222 0.899973418001914 -0.00978231976089037 0.36734693877551 2.72222222222222 2.67272727272727 0.981818181818182 ; 33 53
12 5 0.583333333333333 -1.4 0.146801219425062 -0.0603314201749023 0.416666666666667 2.4 1.88323917137476 0.784682988072819 ; 11 32 42
20 4 0.8 -4 0.339366142791453 -0.118008390156673 0.2 5 2.87081339712919 0.574162679425837 ; 21 33 53
47 14 0.702127659574468 -2.35714285714286 0.791320018671387 -0.164054150212361 0.297872340425532 3.35714285714286 2.38983050847458 0.711864406779661 ; 11 31
38 19 0.5 -1 0.500174203026464 -0.0434934089588229 0.5 2 1.85185185185185 0.925925925925926 ; 21 42
18 15 0.166666666666667 -0.2 -0.0291358273374033 -0.116543309349613 0.833333333333333 1.2 0.947368421052632 0.789473684210526 ; 22 41
18 0 1 Inf 0.404701496513842 -0.0891938256330729 0 Inf 7.2256913470116 0 ; 11 22 31 41
10 6 0.4 -0.666666666666667 -0.0262430163170616 -0.0868300585875766 0.6 1.66666666666667 1.33809099018733 0.8028545941124 ; 11 21 52
19 20 -0.0526315789473684 0.05 -0.0961594035849142 -0.0680426189109627 1.05263157894737 0.95 0.847457627118644 0.892060660124889 ; 11 22
13 2 0.846153846153846 -5.5 0.222541879881712 -0.137573029678454 0.153846153846154 6.5 1.86602870813397 0.287081339712919 ; 13 21 53
24 10 0.583333333333333 -1.4 0.359024561106316 -0.096260208412563 0.416666666666667 2.4 1.85185185185185 0.771604938271605 ; 12 42
30 0 1 Inf 0.798019780339635 -0.0675944241055218 0 Inf 22.5 0 ; 23 31 41 51
37 1 0.972972972972973 -36 0.758326037564629 -0.0387745775224028 0.027027027027027 37 17.9482572763205 0.485088034495149 ; 13 33 43 53
20 1 0.95 -19 0.455423046936445 -0.0978654210440006 0.05 20 8.51031639465174 0.425515819732587 ; 13 22 33 43
11 3 0.727272727272727 -2.66666666666667 0.00398829479555607 -0.0393193861705918 0.272727272727273 3.66666666666667 1.6354445435623 0.446030330062444 ; 11 21 32
10 0 1 Inf 0.311673290686301 -0.0639862633211258 0 Inf 12.3897313906235 0 ; 11 21 32 42 52
18 1 0.944444444444444 -17 0.485432086331298 -0.103127625897707 0.0555555555555556 18 8.52631578947368 0.473684210526316 ; 22 31 41 51
29 14 0.517241379310345 -1.07142857142857 0.230862943405181 -0.196661025863673 0.482758620689655 2.07142857142857 1.38755980861244 0.669856459330144 ; 13 22
30 14 0.533333333333333 -1.14285714285714 0.59603956067927 0.0662266178532522 0.466666666666667 2.14285714285714 2.5 1.16666666666667 ; 23 51
13 18 -0.384615384615385 0.277777777777778 -0.264860111628623 -0.124276188258866 1.38461538461538 0.722222222222222 0.579839429081178 0.8028545941124 ; 11 21
12 0 1 Inf 0.46566339645709 -0.0791702922490659 0 Inf 15.3185695103731 0 ; 13 21 33 43 53
10 0 1 Inf 0.182175896140707 -0.0629358043308855 0 Inf 4.46030330062444 0 ; 11 21 32 52
45 17 0.622222222222222 -1.64705882352941 0.909870162371853 0.0511163012568457 0.377777777777778 2.64705882352941 2.93478260869565 1.10869565217391 ; 43 53
12 1 0.916666666666667 -11 0.361206977288302 -0.0768764790641032 0.0833333333333333 12 5.61680882047015 0.468067401705846 ; 13 21 43 53
17 14 0.176470588235294 -0.214285714285714 -0.014297430984443 -0.103656374637212 0.823529411764706 1.21428571428571 0.97254004576659 0.80091533180778 ; 21 43
18 15 0.166666666666667 -0.2 -0.0518785847899556 -0.138342892773215 0.833333333333333 1.2 0.909090909090909 0.757575757575758 ; 13 42
18 0 1 Inf 0.519039317041704 -0.0918414233420538 0 Inf 21.6770740410348 0 ; 11 22 31 41 51
27 17 0.37037037037037 -0.588235294117647 0.173859747502667 -0.111156232009902 0.62962962962963 1.58823529411765 1.29186602870813 0.813397129186603 ; 22 33
12 19 -0.583333333333333 0.368421052631579 -0.262714492984284 -0.0636883619355841 1.58333333333333 0.631578947368421 0.564971751412429 0.894538606403013 ; 11 42
30 6 0.8 -4 0.59603956067927 -0.198679853559757 0.2 5 2.5 0.5 ; 23 41
