30 2 0.933333333333333 -14 0.730693040452846 -0.0828932845199189 0.0666666666666667 15 7.5 0.5 ; 23 41 51
27 1 0.962962962962963 -26 0.697503884014663 -0.0796917031740512 0.037037037037037 27 17.1610169491525 0.635593220338983 ; 11 23 31 41
46 12 0.739130434782609 -2.83333333333333 0.87406293479704 -0.146010513135432 0.260869565217391 3.83333333333333 2.72727272727273 0.711462450592885 ; 33 43
17 4 0.764705882352941 -3.25 0.306539619836745 -0.119846134394293 0.235294117647059 4.25 2.65238194299979 0.624089868941128 ; 21 33 43
15 18 -0.2 0.166666666666667 -0.157949748324146 -0.0721074938001538 1.2 0.833333333333333 0.730994152046784 0.87719298245614 ; 22 42
16 3 0.8125 -4.33333333333333 0.264330478638812 -0.0888933065026869 0.1875 5.33333333333333 2.42424242424242 0.454545454545455 ; 13 42 52
18 6 0.666666666666667 -2 0.313909448441731 -0.0752263788956721 0.333333333333333 3 2.84210526315789 0.947368421052632 ; 22 31 51
50 15 0.7 -2.33333333333333 1 -0.05 0.3 3.33333333333333 3 0.9 ; 41 51
32 13 0.59375 -1.46153846153846 0.44657840569979 -0.122883990830143 0.40625 2.46153846153846 1.87134502923977 0.760233918128655 ; 21 32
47 22 0.531914893617021 -1.13636363636364 0.791320018671387 0.067551708910972 0.468085106382979 2.13636363636364 2.38983050847458 1.11864406779661 ; 11 41
23 14 0.391304347826087 -0.642857142857143 0.299726121052415 0.0102910256155336 0.608695652173913 1.64285714285714 1.6812865497076 1.0233918128655 ; 12 21
37 4 0.891891891891892 -8.25 0.711202939946268 -0.117642652315549 0.108108108108108 9.25 5.98275242544017 0.646784045993532 ; 13 33 43
21 1 0.952380952380952 -20 0.535550484560389 -0.0840952943314008 0.0476190476190476 21 5.83333333333333 0.277777777777778 ; 12 32 52
12 4 0.666666666666667 -2 0.228380984099499 -0.064140919503963 0.333333333333333 3 2.02020202020202 0.673400673400674 ; 13 32 42
32 5 0.84375 -5.4 0.606541389890074 -0.0384036127228052 0.15625 6.4 5.19818063677713 0.812215724496426 ; 21 32 42
21 0 1 Inf 0.625315639127346 -0.0640117470030526 0 Inf 16.2037037037037 0 ; 12 32 42 52
27 10 0.62962962962963 -1.7 0.410304145386664 -0.132933430281038 0.37037037037037 2.7 1.90677966101695 0.706214689265537 ; 11 23
11 1 0.909090909090909 -10 0.332967166617389 -0.0483416523137164 0.0909090909090909 11 5.1789077212806 0.470809792843691 ; 11 32 42 52
12 2 0.833333333333333 -5 0.208520141506618 -0.0518408635487843 0.166666666666667 6 2.10526315789474 0.350877192982456 ; 22 32 52
12 1 0.916666666666667 -11 0.363669150724521 -0.0844337485494093 0.0833333333333333 12 5.10618983679104 0.425515819732587 ; 13 21 33 43
18 2 0.888888888888889 -8 0.222008262583023 -0.124751673332498 0.111111111111111 9 2.4085637823372 0.267618198037467 ; 11 22 31
15 19 -0.266666666666667 0.210526315789474 -0.116543309349613 0 1.26666666666667 0.789473684210526 0.789473684210526 1 ; 22 52
