30 1 0.966666666666667 -29 0.730693040452846 -0.0808177452355015 0.0333333333333333 30 7.5 0.25 ; 23 41 51
27 1 0.962962962962963 -26 0.697503884014663 -0.0698716604841994 0.037037037037037 27 17.1610169491525 0.635593220338983 ; 11 23 31 41
46 13 0.717391304347826 -2.53846153846154 0.87406293479704 -0.116008352902124 0.282608695652174 3.53846153846154 2.72727272727273 0.770750988142293 ; 33 43
17 4 0.764705882352941 -3.25 0.306539619836745 -0.0804873386321565 0.235294117647059 4.25 2.65238194299979 0.624089868941128 ; 21 33 43
15 18 -0.2 0.166666666666667 -0.157949748324146 -0.0721074938001538 1.2 0.833333333333333 0.730994152046784 0.87719298245614 ; 22 42
16 5 0.6875 -2.2 0.264330478638812 -0.0308614778994237 0.3125 3.2 2.42424242424242 0.757575757575758 ; 13 42 52
18 6 0.666666666666667 -2 0.313909448441731 -0.0363786091124677 0.333333333333333 3 2.84210526315789 0.947368421052632 ; 22 31 51
50 13 0.74 -2.84615384615385 1 -0.11 0.26 3.84615384615385 3 0.78 ; 41 51
32 16 0.5 -1 0.44657840569979 -0.0329688755885751 0.5 2 1.87134502923977 0.935672514619883 ; 21 32
47 18 0.617021276595745 -1.61111111111111 0.791320018671387 -0.0482512206506943 0.382978723404255 2.61111111111111 2.38983050847458 0.915254237288136 ; 11 41
23 12 0.478260869565217 -0.916666666666667 0.299726121052415 -0.0540278844815512 0.521739130434783 1.91666666666667 1.6812865497076 0.87719298245614 ; 12 21
37 3 0.918918918918919 -11.3333333333333 0.711202939946268 -0.107210590150441 0.0810810810810811 12.3333333333333 5.98275242544017 0.485088034495149 ; 13 33 43
21 2 0.904761904761905 -9.5 0.535550484560389 -0.0114537392081396 0.0952380952380952 10.5 5.83333333333333 0.555555555555556 ; 12 32 52
12 2 0.833333333333333 -5 0.228380984099499 -0.0964310989026971 0.166666666666667 6 2.02020202020202 0.336700336700337 ; 13 32 42
32 3 0.90625 -9.66666666666667 0.606541389890074 -0.136378838049571 0.09375 10.6666666666667 5.19818063677713 0.487329434697856 ; 21 32 42
21 0 1 Inf 0.625315639127346 -0.0418797157055357 0 Inf 16.2037037037037 0 ; 12 32 42 52
27 12 0.555555555555556 -1.25 0.410304145386664 -0.069023127261308 0.444444444444444 2.25 1.90677966101695 0.847457627118644 ; 11 23
11 0 1 Inf 0.332967166617389 -0.0480788830353782 0 Inf 5.1789077212806 0 ; 11 32 42 52
12 6 0.5 -1 0.208520141506618 -0.0189590292640523 0.5 2 2.10526315789474 1.05263157894737 ; 22 32 52
12 0 1 Inf 0.363669150724521 -0.0930402775759284 0 Inf 5.10618983679104 0 ; 13 21 33 43
18 2 0.888888888888889 -8 0.222008262583023 -0.11541060108402 0.111111111111111 9 2.4085637823372 0.267618198037467 ; 11 22 31
15 16 -0.0666666666666667 0.0625 -0.116543309349613 -0.0874074820122098 1.06666666666667 0.9375 0.789473684210526 0.842105263157895 ; 22 52
11 0 1 Inf 0.187049359228803 -0.108457130838147 0 Inf 4.54290150989527 0 ; 11 21 32 42
39 4 0.897435897435897 -8.75 0.720659878507205 -0.095305553605173 0.102564102564103 9.75 5.80165289256199 0.59504132231405 ; 13 33 53
10 4 0.6 -1.5 0.264958600999098 -0.00261500518539902 0.4 2.5 2.27272727272727 0.909090909090909 ; 12 33 53
23 5 0.782608695652174 -3.6 0.353408361084115 -0.0854749650154721 0.217391304347826 4.6 3.00130491518051 0.652457590256633 ; 13 22 33
17 6 0.647058823529412 -1.83333333333333 0.317948128687405 -0.0275974486368729 0.352941176470588 2.83333333333333 2.91762013729977 1.02974828375286 ; 21 43 53
22 2 0.909090909090909 -10 0.545539072777276 -0.0657930133108533 0.0909090909090909 11 5.09259259259259 0.462962962962963 ; 12 42 52
12 14 -0.166666666666667 0.142857142857143 -0.152855695910666 -0.0929122857496206 1.16666666666667 0.857142857142857 0.701754385964912 0.818713450292398 ; 22 32
21 17 0.19047619047619 -0.235294117647059 0.0028501597951257 -0.111156232009902 0.80952380952381 1.23529411764706 1.00478468899522 0.813397129186603 ; 13 21
49 18 0.63265306122449 -1.72222222222222 0.913346259032624 0 0.36734693877551 2.72222222222222 2.72222222222222 1 ; 42 52
20 5 0.75 -3 0.343037735658155 -0.090772400454891 0.25 4 3.12044934470564 0.78011233617641 ; 13 22 43
18 2 0.888888888888889 -8 0.404701496513842 -0.0503046495283063 0.111111111111111 9 7.2256913470116 0.8028545941124 ; 11 22 41 51
27 3 0.888888888888889 -8 0.599221241579107 -0.096992914084834 0.111111111111111 9 5.72033898305085 0.635593220338983 ; 11 23 31
27 0 1 Inf 0.757238288343863 -0.0760983686871978 0 Inf 51.4830508474576 0 ; 11 23 31 41 51
21 5 0.761904761904762 -3.2 0.327681968422467 -0.0795127847990292 0.238095238095238 4.2 3.01435406698565 0.717703349282297 ; 13 22 53
15 4 0.733333333333333 -2.75 0.239401969279088 -0.113976562966729 0.266666666666667 3.75 1.9573727707699 0.521966072205307 ; 13 21 33
43 16 0.627906976744186 -1.6875 0.655502392344498 -0.119617224880383 0.372093023255814 2.6875 2.13223140495868 0.793388429752066 ; 13 33
20 0 1 Inf 0.529456482385466 -0.0826025993453283 0 Inf 25.5309491839552 0 ; 13 22 33 43 53
11 3 0.727272727272727 -2.66666666666667 -0.00913346719548128 -0.0964550698030387 0.272727272727273 3.66666666666667 1.36287045296858 0.371691941718704 ; 11 21 42
11 5 0.545454545454545 -1.2 0.158099890904008 -0.0116664501587404 0.454545454545455 2.2 1.86440677966102 0.847457627118644 ; 11 32 52
34 13 0.617647058823529 -1.61538461538462 0.437037410061049 -0.17481496402442 0.382352941176471 2.61538461538462 1.78947368421053 0.68421052631579 ; 21 52
10 11 -0.1 0.0909090909090909 -0.0662266178532522 -0.0331133089266261 1.1 0.909090909090909 0.833333333333333 0.916666666666667 ; 12 53
10 1 0.9 -9 0.17867948668727 -0.0854052323473716 0.1 10 3.71691941718704 0.371691941718704 ; 11 21 42 52
44 4 0.909090909090909 -10 0.893725749918909 -0.0315917367554396 0.0909090909090909 11 8.14814814814815 0.740740740740741 ; 32 42 52
11 7 0.363636363636364 -0.571428571428571 0.133241806221576 -0.0278357593835833 0.636363636363636 1.57142857142857 1.55367231638418 0.988700564971752 ; 11 42 52
