30 1 0.966666666666667 -29 0.730693040452846 -0.112893284519919 0.0333333333333333 30 7.5 0.25 ; 23 41 51
27 1 0.962962962962963 -26 0.697503884014663 -0.0295464715076916 0.037037037037037 27 17.1610169491525 0.635593220338983 ; 11 23 31 41
46 17 0.630434782608696 -1.70588235294118 0.87406293479704 0.00400028803110773 0.369565217391304 2.70588235294118 2.72727272727273 1.00790513833992 ; 33 43
17 6 0.647058823529412 -1.83333333333333 0.306539619836745 -0.0309839256706602 0.352941176470588 2.83333333333333 2.65238194299979 0.936134803411691 ; 21 33 43
15 17 -0.133333333333333 0.117647058823529 -0.157949748324146 -0.100721578641485 1.13333333333333 0.882352941176471 0.730994152046784 0.828460038986355 ; 22 42
16 0 1 Inf 0.264330478638812 -0.108612377046825 0 Inf 2.42424242424242 0 ; 13 42 52
18 3 0.833333333333333 -5 0.313909448441731 -0.105226378895672 0.166666666666667 6 2.84210526315789 0.473684210526316 ; 22 31 51
50 12 0.76 -3.16666666666667 1 -0.14 0.24 4.16666666666667 3 0.72 ; 41 51
32 13 0.59375 -1.46153846153846 0.44657840569979 -0.122883990830143 0.40625 2.46153846153846 1.87134502923977 0.760233918128655 ; 21 32
47 21 0.553191489361702 -1.23809523809524 0.791320018671387 0.0386009765205554 0.446808510638298 2.23809523809524 2.38983050847458 1.06779661016949 ; 11 41
23 17 0.260869565217391 -0.352941176470588 0.299726121052415 0.106769390761161 0.739130434782609 1.35294117647059 1.6812865497076 1.24269005847953 ; 12 21
37 5 0.864864864864865 -6.4 0.711202939946268 -0.0289301978776413 0.135135135135135 7.4 5.98275242544017 0.808480057491915 ; 13 33 43
21 1 0.952380952380952 -20 0.535550484560389 -0.0667241409820905 0.0476190476190476 21 5.83333333333333 0.277777777777778 ; 12 32 52
12 4 0.666666666666667 -2 0.228380984099499 -0.0338328791934085 0.333333333333333 3 2.02020202020202 0.673400673400674 ; 13 32 42
32 2 0.9375 -15 0.606541389890074 -0.0748617703753561 0.0625 16 5.19818063677713 0.324886289798571 ; 21 32 42
21 1 0.952380952380952 -20 0.625315639127346 -0.0760741755460398 0.0476190476190476 21 16.2037037037037 0.771604938271605 ; 12 32 42 52
27 11 0.592592592592593 -1.45454545454545 0.410304145386664 -0.100978278771173 0.407407407407407 2.45454545454545 1.90677966101695 0.77683615819209 ; 11 23
11 1 0.909090909090909 -10 0.332967166617389 -0.0854986758961902 0.0909090909090909 11 5.1789077212806 0.470809792843691 ; 11 32 42 52
12 4 0.666666666666667 -2 0.208520141506618 -0.049244751704799 0.333333333333333 3 2.10526315789474 0.701754385964912 ; 22 32 52
12 1 0.916666666666667 -11 0.363669150724521 -0.049149815114319 0.0833333333333333 12 5.10618983679104 0.425515819732587 ; 13 21 33 43
18 7 0.611111111111111 -1.57142857142857 0.222008262583023 0.0282928288951052 0.388888888888889 2.57142857142857 2.4085637823372 0.936663693131133 ; 11 22 31
15 15 0 0 -0.116543309349613 -0.116543309349613 1 1 0.789473684210526 0.789473684210526 ; 22 52
11 0 1 Inf 0.187049359228803 -0.101841849200354 0 Inf 4.54290150989527 0 ; 11 21 32 42
39 5 0.871794871794872 -6.8 0.720659878507205 -0.0472457218825602 0.128205128205128 7.8 5.80165289256199 0.743801652892562 ; 13 33 53
10 4 0.6 -1.5 0.264958600999098 -0.055587321781143 0.4 2.5 2.27272727272727 0.909090909090909 ; 12 33 53
23 5 0.782608695652174 -3.6 0.353408361084115 -0.113701181606683 0.217391304347826 4.6 3.00130491518051 0.652457590256633 ; 13 22 33
17 4 0.764705882352941 -3.25 0.317948128687405 -0.0475326513340431 0.235294117647059 4.25 2.91762013729977 0.68649885583524 ; 21 43 53
22 2 0.909090909090909 -10 0.545539072777276 -0.157862792968675 0.0909090909090909 11 5.09259259259259 0.462962962962963 ; 12 42 52
12 14 -0.166666666666667 0.142857142857143 -0.152855695910666 -0.0929122857496206 1.16666666666667 0.857142857142857 0.701754385964912 0.818713450292398 ; 22 32
21 17 0.19047619047619 -0.235294117647059 0.0028501597951257 -0.111156232009902 0.80952380952381 1.23529411764706 1.00478468899522 0.813397129186603 ; 13 21
49 13 0.73469387755102 -2.76923076923077 0.913346259032624 -0.147313912747197 0.26530612244898 3.76923076923077 2.72222222222222 0.722222222222222 ; 42 52
20 1 0.95 -19 0.343037735658155 -0.118845759539593 0.05 20 3.12044934470564 0.156022467235282 ; 13 22 43
18 0 1 Inf 0.404701496513842 -0.0898524132329201 0 Inf 7.2256913470116 0 ; 11 22 41 51
27 5 0.814814814814815 -4.4 0.599221241579107 -0.022179959595609 0.185185185185185 5.4 5.72033898305085 1.05932203389831 ; 11 23 31
27 0 1 Inf 0.757238288343863 -0.0808574370819222 0 Inf 51.4830508474576 0 ; 11 23 31 41 51
21 7 0.666666666666667 -2 0.327681968422467 -0.049390563649919 0.333333333333333 3 3.01435406698565 1.00478468899522 ; 13 22 53
15 4 0.733333333333333 -2.75 0.239401969279088 -0.0661985183545876 0.266666666666667 3.75 1.9573727707699 0.521966072205307 ; 13 21 33
43 20 0.534883720930233 -1.15 0.655502392344498 -0.00478468899521531 0.465116279069767 2.15 2.13223140495868 0.991735537190083 ; 13 33
20 0 1 Inf 0.529456482385466 -0.061655337252718 0 Inf 25.5309491839552 0 ; 13 22 33 43 53
11 4 0.636363636363636 -1.75 -0.00913346719548128 -0.134425402519011 0.363636363636364 2.75 1.36287045296858 0.495589255624938 ; 11 21 42
11 3 0.727272727272727 -2.66666666666667 0.158099890904008 -0.109995894897618 0.272727272727273 3.66666666666667 1.86440677966102 0.508474576271187 ; 11 32 52
34 16 0.529411764705882 -1.125 0.437037410061049 -0.0874074820122098 0.470588235294118 2.125 1.78947368421053 0.842105263157895 ; 21 52
10 11 -0.1 0.0909090909090909 -0.0662266178532522 -0.0331133089266261 1.1 0.909090909090909 0.833333333333333 0.916666666666667 ; 12 53
10 0 1 Inf 0.17867948668727 -0.143325536218272 0 Inf 3.71691941718704 0 ; 11 21 42 52
44 5 0.886363636363636 -7.8 0.893725749918909 -0.000243353297602685 0.113636363636364 8.8 8.14814814814815 0.925925925925926 ; 32 42 52
11 3 0.727272727272727 -2.66666666666667 0.133241806221576 -0.163274166182344 0.272727272727273 3.66666666666667 1.55367231638418 0.423728813559322 ; 11 42 52
18 1 0.944444444444444 -17 0.404701496513842 -0.0803153487220496 0.0555555555555556 18 7.2256913470116 0.4014272970562 ; 11 22 31 51
47 12 0.74468085106383 -2.91666666666667 0.791320018671387 -0.221955614993194 0.25531914893617 3.91666666666667 2.38983050847458 0.610169491525424 ; 11 51
12 3 0.75 -3 0.197532073835983 -0.0704866185543871 0.25 4 1.87226960682338 0.468067401705846 ; 13 21 43
24 21 0.125 -0.142857142857143 0.145679136687016 0.0582716546748065 0.875 1.14285714285714 1.26315789473684 1.10526315789474 ; 22 53
16 15 0.0625 -0.0666666666666667 -0.0684762383262326 -0.0978231976089037 0.9375 1.06666666666667 0.872727272727273 0.818181818181818 ; 13 52
16 0 1 Inf 0.478925825411959 -0.106798383887092 0 Inf 9.74658869395712 0 ; 12 21 42 52
21 16 0.238095238095238 -0.3125 0.0582716546748065 -0.0874074820122098 0.761904761904762 1.3125 1.10526315789474 0.842105263157895 ; 21 53
20 1 0.95 -19 0.44852772186809 -0.0581568307850564 0.05 20 9.36134803411692 0.468067401705846 ; 13 22 43 53
45 1 0.977777777777778 -44 0.894635505056936 -0.0546876366219812 0.0222222222222222 45 8.00395256916996 0.177865612648221 ; 33 43 53
18 3 0.833333333333333 -5 0.313909448441731 -0.114650263787274 0.166666666666667 6 2.84210526315789 0.473684210526316 ; 22 41 51
18 13 0.277777777777778 -0.384615384615385 -0.0291358273374033 -0.17481496402442 0.722222222222222 1.38461538461538 0.947368421052632 0.68421052631579 ; 22 51
50 3 0.94 -15.6666666666667 1 -0.12 0.06 16.6666666666667 9 0.54 ; 31 41 51
14 3 0.785714285714286 -3.66666666666667 0.212951067119622 -0.121526266912765 0.214285714285714 4.66666666666667 2.04678362573099 0.43859649122807 ; 22 42 52
50 11 0.78 -3.54545454545455 1 -0.17 0.22 4.54545454545455 3 0.66 ; 31 51
34 1 0.970588235294118 -33 0.616852624040045 -0.140428409308295 0.0294117647058824 34 4.97076023391813 0.146198830409357 ; 21 42 52
24 4 0.833333333333333 -5 0.406504100730533 -0.0695187773926425 0.166666666666667 6 3.44497607655502 0.574162679425837 ; 22 33 53
44 17 0.613636363636364 -1.58823529411765 0.894959429780133 0.0617213399848368 0.386363636363636 2.58823529411765 2.93333333333333 1.13333333333333 ; 32 52
47 0 1 Inf 0.895660009335693 -0.0793004882602777 0 Inf 21.5084745762712 0 ; 11 31 41 51
18 20 -0.111111111111111 0.1 -0.0291358273374033 0.0291358273374033 1.11111111111111 0.9 0.947368421052632 1.05263157894737 ; 22 31
12 12 0 0 -0.169753409684498 -0.169753409684498 1 1 0.677966101694915 0.677966101694915 ; 11 32
30 3 0.9 -9 0.730693040452846 -0.0608177452355015 0.1 10 7.5 0.75 ; 23 31 41
15 4 0.733333333333333 -2.75 0.364583384153451 -0.0485183757645289 0.266666666666667 3.75 3.65497076023392 0.974658869395712 ; 12 21 32
12 0 1 Inf 0.404162067130837 -0.0474857346585816 0 Inf 6.06060606060606 0 ; 13 32 42 52
23 18 0.217391304347826 -0.277777777777778 0.0598533556976396 -0.0826546340586452 0.782608695652174 1.27777777777778 1.10047846889952 0.861244019138756 ; 21 33
17 0 1 Inf 0.464622349093135 -0.0580704094868736 0 Inf 7.95714582899938 0 ; 21 33 43 53
15 0 1 Inf 0.464998898415737 -0.0506157508379107 0 Inf 10.9649122807018 0 ; 12 21 32 52
23 0 1 Inf 0.532942028372085 -0.0532198575397642 0 Inf 10.7655502392345 0 ; 22 33 43 53
12 0 1 Inf 0.375638082695384 -0.0518178722722544 0 Inf 5.84795321637427 0 ; 22 32 42 52
21 3 0.857142857142857 -6 0.45206357718608 -0.069964061132951 0.142857142857143 7 8.22096563723358 1.17442366246194 ; 13 22 33 53
16 2 0.875 -7 0.367003309768784 -0.0376971089858511 0.125 8 3.50877192982456 0.43859649122807 ; 12 21 52
12 4 0.666666666666667 -2 0.230211055866128 -0.0472543290964899 0.333333333333333 3 2.18181818181818 0.727272727272727 ; 13 32 52
27 4 0.851851851851852 -5.75 0.599221241579107 -0.0539057430101652 0.148148148148148 6.75 5.72033898305085 0.847457627118644 ; 11 23 41
15 1 0.933333333333333 -14 0.470970079589517 -0.0735129463403057 0.0666666666666667 15 10.1526965562053 0.676846437080355 ; 12 21 32 42
37 14 0.621621621621622 -1.64285714285714 0.604043492697268 -0.0860061926688163 0.378378378378378 2.64285714285714 2.19367588932806 0.8300395256917 ; 13 43
24 6 0.75 -3 0.414043151057241 -0.0698425340054467 0.25 4 3.74453921364677 0.936134803411691 ; 22 33 43
30 1 0.966666666666667 -29 0.730693040452846 -0.100817745235501 0.0333333333333333 30 7.5 0.25 ; 23 31 51
31 5 0.838709677419355 -5.2 0.592858415180324 -0.0495233776191721 0.161290322580645 6.2 5.43859649122807 0.87719298245614 ; 21 32 52
49 14 0.714285714285714 -2.5 0.899973418001914 -0.127170156891575 0.285714285714286 3.5 2.67272727272727 0.763636363636364 ; 33 53
12 3 0.75 -3 0.146801219425062 -0.0684812892071956 0.25 4 1.88323917137476 0.470809792843691 ; 11 32 42
20 3 0.85 -5.66666666666667 0.339366142791453 -0.0990774243208099 0.15 6.66666666666667 2.87081339712919 0.430622009569378 ; 21 33 53
47 22 0.531914893617021 -1.13636363636364 0.791320018671387 0.067551708910972 0.468085106382979 2.13636363636364 2.38983050847458 1.11864406779661 ; 11 31
38 14 0.631578947368421 -1.71428571428571 0.500174203026464 -0.186563833165477 0.368421052631579 2.71428571428571 1.85185185185185 0.682261208576998 ; 21 42
18 18 0 0 -0.0291358273374033 -0.0291358273374033 1 1 0.947368421052632 0.947368421052632 ; 22 41
18 2 0.888888888888889 -8 0.404701496513842 0.00739060597807797 0.111111111111111 9 7.2256913470116 0.8028545941124 ; 11 22 31 41
10 0 1 Inf -0.0262430163170616 -0.135174166863439 0 Inf 1.33809099018733 0 ; 11 21 52
19 22 -0.157894736842105 0.136363636363636 -0.0961594035849142 -0.0118090495630596 1.15789473684211 0.863636363636364 0.847457627118644 0.981266726137377 ; 11 22
13 3 0.769230769230769 -3.33333333333333 0.222541879881712 -0.0694486779276674 0.230769230769231 4.33333333333333 1.86602870813397 0.430622009569378 ; 13 21 53
24 7 0.708333333333333 -2.42857142857143 0.359024561106316 -0.193821230452323 0.291666666666667 3.42857142857143 1.85185185185185 0.540123456790124 ; 12 42
30 0 1 Inf 0.798019780339635 -0.0986321937477305 0 Inf 22.5 0 ; 23 31 41 51
37 1 0.972972972972973 -36 0.758326037564629 -0.0441060185484776 0.027027027027027 37 17.9482572763205 0.485088034495149 ; 13 33 43 53
20 0 1 Inf 0.455423046936445 -0.0828299182573408 0 Inf 8.51031639465174 0 ; 13 22 33 43
11 4 0.636363636363636 -1.75 0.00398829479555607 -0.129598934699852 0.363636363636364 2.75 1.6354445435623 0.594707106749926 ; 11 21 32
10 0 1 Inf 0.311673290686301 -0.100600676496989 0 Inf 12.3897313906235 0 ; 11 21 32 42 52
18 1 0.944444444444444 -17 0.485432086331298 -0.0891358273374033 0.0555555555555556 18 8.52631578947368 0.473684210526316 ; 22 31 41 51
29 14 0.517241379310345 -1.07142857142857 0.230862943405181 -0.196661025863673 0.482758620689655 2.07142857142857 1.38755980861244 0.669856459330144 ; 13 22
30 9 0.7 -2.33333333333333 0.59603956067927 -0.0993399267798783 0.3 3.33333333333333 2.5 0.75 ; 23 51
13 19 -0.461538461538462 0.315789473684211 -0.264860111628623 -0.0961594035849142 1.46153846153846 0.684210526315789 0.579839429081178 0.847457627118644 ; 11 21
12 0 1 Inf 0.46566339645709 -0.0560151890356066 0 Inf 15.3185695103731 0 ; 13 21 33 43 53
10 0 1 Inf 0.182175896140707 -0.10607309352002 0 Inf 4.46030330062444 0 ; 11 21 32 52
45 14 0.688888888888889 -2.21428571428571 0.909870162371853 -0.0408930410054765 0.311111111111111 3.21428571428571 2.93478260869565 0.91304347826087 ; 43 53
12 0 1 Inf 0.361206977288302 -0.0582571164069563 0 Inf 5.61680882047015 0 ; 13 21 43 53
17 17 0 0 -0.014297430984443 -0.014297430984443 1 1 0.97254004576659 0.97254004576659 ; 21 43
18 17 0.0555555555555556 -0.0588235294117647 -0.0518785847899556 -0.0807000207843754 0.944444444444444 1.05882352941176 0.909090909090909 0.858585858585859 ; 13 42
18 0 1 Inf 0.519039317041704 -0.0662426943149146 0 Inf 21.6770740410348 0 ; 11 22 31 41 51
27 16 0.407407407407407 -0.6875 0.173859747502667 -0.139657829961159 0.592592592592593 1.6875 1.29186602870813 0.76555023923445 ; 22 33
12 17 -0.416666666666667 0.294117647058824 -0.262714492984284 -0.120552970806641 1.41666666666667 0.705882352941177 0.564971751412429 0.800376647834275 ; 11 42
30 9 0.7 -2.33333333333333 0.59603956067927 -0.0993399267798783 0.3 3.33333333333333 2.5 0.75 ; 23 41
31 0 1 Inf 0.677494544757338 -0.0662642276501064 0 Inf 15.1072124756335 0 ; 21 32 42 52
27 0 1 Inf 0.697503884014663 -0.0929725700933165 0 Inf 17.1610169491525 0 ; 11 23 31 51
47 3 0.936170212765957 -14.6666666666667 0.860880012447591 -0.108134635360741 0.0638297872340425 15.6666666666667 7.16949152542373 0.457627118644068 ; 11 31 51
15 0 1 Inf 0.543540997460379 -0.0746530968522909 0 Inf 30.458089668616 0 ; 12 21 32 42 52
12 5 0.583333333333333 -1.4 0.187355372236386 -0.0362571171738509 0.416666666666667 2.4 1.94931773879142 0.812215724496426 ; 22 32 42
21 7 0.666666666666667 -2 0.347445625708147 -0.129440527224604 0.333333333333333 3 1.94444444444444 0.648148148148148 ; 12 32
21 3 0.857142857142857 -6 0.526447249252811 -0.0794664149357914 0.142857142857143 7 5.40123456790124 0.771604938271605 ; 12 32 42
30 11 0.633333333333333 -1.72727272727273 0.59603956067927 -0.0331133089266261 0.366666666666667 2.72727272727273 2.5 0.916666666666667 ; 23 31
37 5 0.864864864864865 -6.4 0.706805826748108 -0.0455605178117277 0.135135135135135 7.4 6.58102766798419 0.889328063241107 ; 13 43 53
18 5 0.722222222222222 -2.6 0.313909448441731 -0.0166666666666667 0.277777777777778 3.6 2.84210526315789 0.789473684210526 ; 22 31 41
18 3 0.833333333333333 -5 0.222008262583023 -0.136193209526891 0.166666666666667 6 2.4085637823372 0.4014272970562 ; 11 22 51
13 0 1 Inf 0.380492467614864 -0.0704925856214063 0 Inf 5.08916920400174 0 ; 13 21 33 53
47 1 0.978723404255319 -46 0.860880012447591 -0.107784879490879 0.0212765957446809 47 7.16949152542373 0.152542372881356 ; 11 41 51
11 12 -0.0909090909090909 0.0833333333333333 -0.25090634738361 -0.221955614993194 1.09090909090909 0.916666666666667 0.559322033898305 0.610169491525424 ; 11 52
39 18 0.538461538461538 -1.16666666666667 0.606503825175203 -0.00978231976089037 0.461538461538462 2.16666666666667 2.12727272727273 0.981818181818182 ; 13 53
27 0 1 Inf 0.697503884014663 -0.103835461800595 0 Inf 17.1610169491525 0 ; 11 23 41 51
18 9 0.5 -1 0.222008262583023 -0.000781300126635813 0.5 2 2.4085637823372 1.2042818911686 ; 11 22 41
50 15 0.7 -2.33333333333333 1 -0.05 0.3 3.33333333333333 3 0.9 ; 31 41
45 19 0.577777777777778 -1.36842105263158 0.87287156094397 0.0848625128695526 0.422222222222222 2.36842105263158 2.77777777777778 1.17283950617284 ; 32 42
27 1 0.962962962962963 -26 0.599221241579107 -0.140757940181415 0.037037037037037 27 5.72033898305085 0.211864406779661 ; 11 23 51
47 6 0.872340425531915 -6.83333333333333 0.860880012447591 0.0187175618105092 0.127659574468085 7.83333333333333 7.16949152542373 0.915254237288136 ; 11 31 41
12 13 -0.0833333333333333 0.0769230769230769 -0.135850023855518 -0.105661129665403 1.08333333333333 0.923076923076923 0.727272727272727 0.787878787878788 ; 13 32
12 13 -0.0833333333333333 0.0769230769230769 -0.0388709971513682 -0.00647849952522804 1.08333333333333 0.923076923076923 0.909090909090909 0.984848484848485 ; 12 33
18 4 0.777777777777778 -3.5 0.386308295061732 -0.0912052242855464 0.222222222222222 4.5 3.65497076023392 0.812215724496426 ; 12 21 42
24 15 0.375 -0.6 0.194206770872017 -0.0738700600862887 0.625 1.6 1.37299771167048 0.85812356979405 ; 22 43
23 8 0.652173913043478 -1.875 0.364246398192887 -0.132453235706504 0.347826086956522 2.875 1.91666666666667 0.666666666666667 ; 12 52
23 4 0.826086956521739 -4.75 0.416585356643629 -0.0188304821389863 0.173913043478261 5.75 3.94736842105263 0.68649885583524 ; 22 43 53
