30 3 0.9 -9 0.730693040452846 -0.0497799755932928 0.1 10 7.5 0.75 ; 23 41 51
27 0 1 Inf 0.697503884014663 -0.117405890702445 0 Inf 17.1610169491525 0 ; 11 23 31 41
46 17 0.630434782608696 -1.70588235294118 0.87406293479704 0.00400028803110773 0.369565217391304 2.70588235294118 2.72727272727273 1.00790513833992 ; 33 43
17 7 0.588235294117647 -1.42857142857143 0.306539619836745 -0.041769174920745 0.411764705882353 2.42857142857143 2.65238194299979 1.09215727064697 ; 21 33 43
15 15 0 0 -0.157949748324146 -0.157949748324146 1 1 0.730994152046784 0.730994152046784 ; 22 42
16 3 0.8125 -4.33333333333333 0.264330478638812 -0.0493750708447018 0.1875 5.33333333333333 2.42424242424242 0.454545454545455 ; 13 42 52
18 3 0.833333333333333 -5 0.313909448441731 -0.0943622062330753 0.166666666666667 6 2.84210526315789 0.473684210526316 ; 22 31 51
50 15 0.7 -2.33333333333333 1 -0.05 0.3 3.33333333333333 3 0.9 ; 41 51
32 19 0.40625 -0.684210526315789 0.44657840569979 0.0569462396529933 0.59375 1.68421052631579 1.87134502923977 1.11111111111111 ; 21 32
47 14 0.702127659574468 -2.35714285714286 0.791320018671387 -0.164054150212361 0.297872340425532 3.35714285714286 2.38983050847458 0.711864406779661 ; 11 41
23 8 0.652173913043478 -1.875 0.299726121052415 -0.182665704675721 0.347826086956522 2.875 1.6812865497076 0.584795321637427 ; 12 21
37 7 0.810810810810811 -4.28571428571429 0.711202939946268 -0.0197921619745494 0.189189189189189 5.28571428571429 5.98275242544017 1.13187208048868 ; 13 33 43
21 3 0.857142857142857 -6 0.535550484560389 -0.0196870983380963 0.142857142857143 7 5.83333333333333 0.833333333333334 ; 12 32 52
12 8 0.333333333333333 -0.5 0.228380984099499 -0.0227788449192803 0.666666666666667 1.5 2.02020202020202 1.34680134680135 ; 13 32 42
32 5 0.84375 -5.4 0.606541389890074 -0.0137890565681614 0.15625 6.4 5.19818063677713 0.812215724496426 ; 21 32 42
21 1 0.952380952380952 -20 0.625315639127346 0.0146196853505949 0.0476190476190476 21 16.2037037037037 0.771604938271605 ; 12 32 42 52
27 9 0.666666666666667 -2 0.410304145386664 -0.164888581790903 0.333333333333333 3 1.90677966101695 0.635593220338983 ; 11 23
11 0 1 Inf 0.332967166617389 -0.051401003899324 0 Inf 5.1789077212806 0 ; 11 32 42 52
12 1 0.916666666666667 -11 0.208520141506618 -0.139212954115143 0.0833333333333333 12 2.10526315789474 0.175438596491228 ; 22 32 52
12 0 1 Inf 0.363669150724521 -0.054723688113025 0 Inf 5.10618983679104 0 ; 13 21 33 43
18 6 0.666666666666667 -2 0.222008262583023 -0.0597635058865829 0.333333333333333 3 2.4085637823372 0.8028545941124 ; 11 22 31
15 12 0.2 -0.25 -0.116543309349613 -0.203950791361823 0.8 1.25 0.789473684210526 0.631578947368421 ; 22 52
11 2 0.818181818181818 -4.5 0.187049359228803 -0.0477551790708024 0.181818181818182 5.5 4.54290150989527 0.82598209270823 ; 11 21 32 42
39 7 0.82051282051282 -4.57142857142857 0.720659878507205 -0.00854232637991818 0.179487179487179 5.57142857142857 5.80165289256199 1.04132231404959 ; 13 33 53
10 1 0.9 -9 0.264958600999098 -0.05010599024504 0.1 10 2.27272727272727 0.227272727272727 ; 12 33 53
23 8 0.652173913043478 -1.875 0.353408361084115 0.0574460967808826 0.347826086956522 2.875 3.00130491518051 1.04393214441061 ; 13 22 33
