30 1 0.966666666666667 -29 0.730693040452846 -0.0697799755932928 0.0333333333333333 30 7.5 0.25 ; 23 41 51
27 2 0.925925925925926 -12.5 0.697503884014663 -0.0229948964195962 0.0740740740740741 13.5 17.1610169491525 1.27118644067797 ; 11 23 31 41
46 15 0.673913043478261 -2.06666666666667 0.87406293479704 -0.0560040324355083 0.326086956521739 3.06666666666667 2.72727272727273 0.889328063241107 ; 33 43
17 7 0.588235294117647 -1.42857142857143 0.306539619836745 -0.0617706150762837 0.411764705882353 2.42857142857143 2.65238194299979 1.09215727064697 ; 21 33 43
15 14 0.0666666666666667 -0.0714285714285714 -0.157949748324146 -0.186563833165477 0.933333333333333 1.07142857142857 0.730994152046784 0.682261208576998 ; 22 42
16 6 0.625 -1.66666666666667 0.264330478638812 -0.0498026352147149 0.375 2.66666666666667 2.42424242424242 0.909090909090909 ; 13 42 52
18 3 0.833333333333333 -5 0.313909448441731 -0.0452263788956721 0.166666666666667 6 2.84210526315789 0.473684210526316 ; 22 31 51
50 13 0.74 -2.84615384615385 1 -0.11 0.26 3.84615384615385 3 0.78 ; 41 51
32 16 0.5 -1 0.44657840569979 -0.0329688755885751 0.5 2 1.87134502923977 0.935672514619883 ; 21 32
47 16 0.659574468085106 -1.9375 0.791320018671387 -0.106152685431527 0.340425531914894 2.9375 2.38983050847458 0.813559322033898 ; 11 41
23 8 0.652173913043478 -1.875 0.299726121052415 -0.182665704675721 0.347826086956522 2.875 1.6812865497076 0.584795321637427 ; 12 21
37 2 0.945945945945946 -17.5 0.711202939946268 -0.0772084299171331 0.0540540540540541 18.5 5.98275242544017 0.323392022996766 ; 13 33 43
21 3 0.857142857142857 -6 0.535550484560389 -0.00631513619877242 0.142857142857143 7 5.83333333333333 0.833333333333334 ; 12 32 52
12 4 0.666666666666667 -2 0.228380984099499 -0.114574889274594 0.333333333333333 3 2.02020202020202 0.673400673400674 ; 13 32 42
32 4 0.875 -7 0.606541389890074 -0.086430089355055 0.125 8 5.19818063677713 0.649772579597141 ; 21 32 42
21 0 1 Inf 0.625315639127346 -0.0289259815102956 0 Inf 16.2037037037037 0 ; 12 32 42 52
27 13 0.518518518518518 -1.07692307692308 0.410304145386664 -0.0370679757514432 0.481481481481481 2.07692307692308 1.90677966101695 0.918079096045198 ; 11 23
11 0 1 Inf 0.332967166617389 -0.0738642889646069 0 Inf 5.1789077212806 0 ; 11 32 42 52
12 5 0.583333333333333 -1.4 0.208520141506618 -0.0321206570198836 0.416666666666667 2.4 2.10526315789474 0.87719298245614 ; 22 32 52
12 1 0.916666666666667 -11 0.363669150724521 -0.0976826210599454 0.0833333333333333 12 5.10618983679104 0.425515819732587 ; 13 21 33 43
18 5 0.722222222222222 -2.6 0.222008262583023 -0.105667469328713 0.277777777777778 3.6 2.4085637823372 0.669045495093667 ; 11 22 31
15 21 -0.4 0.285714285714286 -0.116543309349613 0.0582716546748065 1.4 0.714285714285714 0.789473684210526 1.10526315789474 ; 22 52
11 2 0.818181818181818 -4.5 0.187049359228803 -0.0507469137420106 0.181818181818182 5.5 4.54290150989527 0.82598209270823 ; 11 21 32 42
39 4 0.897435897435897 -8.75 0.720659878507205 -0.095305553605173 0.102564102564103 9.75 5.80165289256199 0.59504132231405 ; 13 33 53
10 3 0.7 -2.33333333333333 0.264958600999098 -0.0804681289755342 0.3 3.33333333333333 2.27272727272727 0.681818181818182 ; 12 33 53
23 6 0.739130434782609 -2.83333333333333 0.353408361084115 -0.0759744323650531 0.260869565217391 3.83333333333333 3.00130491518051 0.78294910830796 ; 13 22 33
