0.333 1
0.333 1
0.333 1
0.313 1
0.313 1
0.313 1
0.247 1
0.247 1
0.200 1
0.200 1
0.200 1
0.180 1
0.180 1
0.180 1
0.180 1
0.140 1
0.140 1
0.133 1
0.133 1
0.120 1
0.120 1
0.120 1
0.120 1
0.120 1
0.120 1
0.113 1
0.113 1
0.100 1
0.100 1
0.080 1
0.080 1
0.080 1
0.080 1
0.080 1
0.080 1
0.300 0.98
0.300 0.98
0.293 0.98
0.293 0.98
0.207 0.97
0.207 0.97
0.153 0.96
0.153 0.96
0.120 0.95
0.093 0.93
0.147 0.92
0.073 0.92
0.073 0.92
0.073 0.92
0.140 0.91
0.067 0.91
0.067 0.91
0.067 0.91
0.327 0.91
0.260 0.91
0.227 0.89
0.327 0.89
0.160 0.89
0.107 0.89
0.107 0.89
0.133 0.87
0.087 0.87
0.200 0.83
0.067 0.83
0.313 0.8
0.067 0.77
0.140 0.72
0.260 0.71
0.107 0.7
0.153 0.64
0.087 0.62
0.227 0.6
0.160 0.42
0.140 0.37
0.120 0.32
0.107 0.29
0.067 0.28
0.100 0.26
0.073 0.19
