0.333 33.33
0.333 33.33
0.333 33.33
0.313 31.33
0.313 31.33
0.313 31.33
0.247 24.67
0.247 24.67
0.200 20
0.200 20
0.200 20
0.180 18
0.180 18
0.180 18
0.180 18
0.140 14
0.140 14
0.133 13.33
0.133 13.33
0.120 12
0.120 12
0.120 12
0.120 12
0.120 12
0.120 12
0.113 11.33
0.113 11.33
0.100 10
0.100 10
0.080 8
0.080 8
0.080 8
0.080 8
0.080 8
0.080 8
0.300 15.33
0.300 15.33
0.293 15
0.293 15
0.207 10.67
0.207 10.67
0.153 8
0.153 8
0.120 6.33
0.093 5
0.147 5.33
0.073 4
0.073 4
0.073 4
0.140 5.11
0.067 3.67
0.067 3.67
0.067 3.67
0.327 6
0.260 5.73
0.227 5.07
0.327 5.24
0.160 4.5
0.107 4
0.107 4
0.133 3.83
0.087 3.33
0.200 3.43
0.067 2.67
0.313 3.03
0.067 2.17
0.140 2.15
0.260 2.16
0.107 1.92
0.153 1.71
0.087 1.56
0.227 1.58
0.160 1.12
0.140 1.03
0.120 0.95
0.107 0.92
0.067 0.89
0.100 0.88
0.073 0.8
